id,question,context,reference_answers,generated_answer,is_correct,accuracy_metric_score,hallucination_type,hallucination_subtype,annotation_notes,high_temp_samples,selected_for_annotation,semantic_entropy,naive_entropy,internal_signal_score,se_normalized,is_normalized,hybrid_0.5_0.5
55192892622b194345000012,Which E3 ubiquitin ligase mediates the ubiquitination and degradation of the interferon receptor type 1 (IFNAR1)?,,"[""βTrcp"",""beta-Trcp"",""SCFbeta-Trcp"",""SCFbeta-Trcp (Skp1-Cullin1-F-box protein beta transducin repeat-containing protein)"",""Skp1-Cullin1-HOS-Roc1 (SCF(HOS))""]",E3 ligase,False,0.0,Faithfulness,A2_InstructionMisinterpretation,,"[""NEDD4L"",""POLY1020"",""HEXA"",""RNF2"",""TRAF2"",""P2RY8"",""RIG-I"",""NF-κB E3 ubiquitin ligase"",""E3 ubiquitin ligase"",""IFNAR1""]",True,1.811618323626424,1.5438963019872431,,,,
5c7d6b3e45e140a523000001,Is there any approved treatment for NAFLD?,,"[""no""]","Yes, there is a treatment for NAFLD called NAFLD-1000.",False,0.0,Factuality,B2_FabricatedEntityGuideline,,"[""yes"",""yes"",""yes"",""Yes, oral medications."",""no"",""Yes, flibanserin"",""Yes, NAFLD can be treated with a combination of drugs."",""Yes"",""no"",""no""]",True,1.374225721452093,1.2313150240977606,,,,
5a981bcffcd1d6a10c00002d,List 3 symptoms of Wernicke encephalopathy.,,"[""ophthalmoplegia"",""ataxia"",""acute confusion""]","1. Difficulty in swallowing, 2. Difficulty in breathing, 3. Difficulty in walking.",False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""(1) Headache, (2) Visual disturbances, (3) Neurological impairments"",""Loss of consciousness, seizures, and encephalopathy."",""1) Increased intracranial pressure, 2) Mood disorders, and 3) Poor coordination."",""(1) Decreased blood flow to the brain, (2) Ataxia, and (3) Loss of consciousness."",""-Motor deficits, -Dysarthria, -Language deficits"",""(1) Headache, (2) Visual disturbances, (3) Muscle weakness"",""Wernicke encephalopathy is characterized by:"",""lethargy, cognitive impairment, and ataxia"",""dizziness, confusion, seizures"",""Wernicke encephalopathy affects the brain and spinal cord. 1) Difficulty with communication, 2) Difficulty with movement, and 3) Difficulty with cognitive""]",True,2.1475391490466316,0.7188409190921152,,,,
536787467d100faa09000010,Which is the relation between sweating and anaerobic threshold?,,"[""There is no clear evidence of the relationship between sweating and anaerobic threshold""]","sweating is a response to anaerobic stress, while anaerobic threshold is a response to sweating.",False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""anaerobic threshold is correlated with sweating"",""sweating affects the anaerobic threshold"",""sweating is dependent on anaerobic metabolism."",""sweating and anaerobic threshold"",""both"",""sweating is associated with anaerobic threshold"",""sweating is related to anaerobic threshold."",""sweating is related to anaerobic threshold"",""sweating"",""sweating is a response to anaerobic stress, while anaerobic threshold is an adaptation to such stress.""]",True,0.9343313782468289,0.7014364040171357,,,,
5e7641a0c6a8763d23000011,Which was the first cholera vaccine approved in the US?,,"[""Vaxchora""]",The vaccine was developed by Dr. John Snow in 1888.,False,0.0,Factuality,B1_StatisticalEpidemiological,,"[""MMRV"",""Cholera vaccine developed by Dr. James P. Gilliland in 1911."",""Cholera vaccine"",""the vaccine for the Cholera B virus"",""Vaccinia"",""Inocin"",""Vaccine for Smallpox"",""Bordetella pertussis"",""MCV4"",""Bacillus Calmette-Gurin""]",True,2.0508046225430587,1.309446897487537,,,,
52b2e498f828ad283c000010,Mutation of which gene is associated with Achondroplasia?,,"[""fibroblast growth factor receptor 3 (FGFR3)""]",HEXA,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""ACC"",""HEPACAM"",""FIB"",""ELOVL7"",""LARGE"",""FHL1"",""TAP"",""GATA6"",""ZIC2"",""FGF2""]",True,2.1170779138659035,2.2565429669618604,,,,
58a45d6060087bc10a00001d,Which diseases are involved in the severe cutaneous reactions (SCAR) spectrum?,,"[""Stevens-Johnson syndrome"",""Toxic epidermal necrolysis"",""Acute generalized exanthematous pustulosis""]","SCAR-A, SCAR-B, SCAR-C, SCAR-D, SCAR-E, SCAR-F, SCAR-G, SCAR-H, SCAR-I, SCAR-J,",False,0.0,Factuality,B2_FabricatedEntityGuideline,,"[""Erythrocytosis, Stevens-Johnson Syndrome, and Toxic Shock Syndrome"",""Tay-Sachs disease, Fanconi anemia, and Lambert-Eaton syndrome."",""Tay-Sachs disease, Ataxia telangiectasia, and X-linked ectodermal dysplasia"",""Dermatofibrosarcoma protuberans, Epidermolysis Bullosa Contractiformis, and Molluscum Contagiosum"",""Tay-Sachs disease, Mucocutaneous leishmaniasis, Pemphigoid"",""Hereditary retinopathy, SIDS, Tay-Sachs, and Gaucher's disease"",""Pemphigus vulgaris, Dermatomyositis, Lichen planus, Erythropoeic dermatitis, Dermatitis herpetiformis, and Tick-borne dermatitis"",""Sca-1, Sca-2, Sca-3, Sca-4, Sca-5, Sca-6, Sca-7, Sca-8, Sca-9, Sca-10"",""Epidermolysis Bullosa (EB)"",""Acute cutaneous leishmaniasis, Q-fever, and psoriasis vulgaris.""]",True,2.2798803029357186,0.6180084006162447,0.9999090602728944,0.9952955375638644,0.9999090694967224,0.9976023035302934
5fe31316a43ad31278000043,What induces downstream of gene (DoG) readthrough transcription?,,"[""stress conditions""]",Nucleotide excision repair,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""Eukaryotic translation initiation"",""Nucleotide excision repair (NER) pathway"",""UCSC"",""Transcriptional coactivator"",""BAC transgene"",""Toll-like receptor 2 signaling"",""RNA polymerase II"",""HIF-1alpha"",""Nuclear receptor 5"",""Gene amplification or transcriptional activation""]",True,2.1346152493952166,1.3405156715978415,0.9999944317206108,0.9318791997119756,0.9999944525530466,0.9659368261325112
5e669e0e1af46fc130000019,What is the chromosomal abnormality associated with Klinefelter Syndrome,,"[""XXY""]","47,XYY",False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""The chromosome 16q21.31 locus is the most commonly mutated region in Klinefelter syndrome."",""FISH (FISH stands for fluorescent in situ hybridization)"",""Klinefelter Syndrome"",""Klinefelter syndrome has an XY sex-linked recessive pattern of inheritance"",""Karyotype 14q21.3-q23"",""4q24.3-q25.1"",""A fusion of chromosomes 17q and 19q"",""A non-functional chromosome 12q11.2"",""Cystic Fibrosis"",""A chromosomal abnormality known as trisomy 21""]",True,2.287087187486074,0.7825065363590437,,,,
602357ff1cb411341a00009a,What treatment was studied in the KEYNOTE-522 trial?,,"[""pembrolizumab""]",Immunotherapy,False,0.0,Faithfulness,A1_ContextIgnorant,,"[""Immunotherapy with tumor-infiltrating lymphocytes"",""G-CSF"",""Rituximab"",""Quercetin"",""GW501516"",""intravenous immunoglobulin (IVIG)"",""Aromatase inhibitors"",""a combination of oral prednisone and intramuscular prednisolone"",""Nivolumab"",""PCI-402""]",True,2.220471300049917,1.0192327431356665,,,,
5165932e298dcd4e51000059,Which are the DNA (cytosine-5-)-methyltransferases inhibitors?,,"[""5-azacytidine"",""5-azadeoxycytidine"",""5-azacytosine"",""5-fluorodeoxycytidine"",""5,6-dihydro-5-azacytosine"",""4'-thio-2'-deoxycytidine"",""hydralazine"",""2-(1H)-pyrimidinone riboside"",""2-(1H)-pyrimidinone"",""procaine"",""procainamide"",""RSC133"",""Psammaplin A""]",5-methylcytosine-5-methyltransferase inhibitors,False,0.0,Faithfulness,A1_ContextIgnorant,,"[""AKI and AKI 2"",""3-phosphofructo-2-kinase inhibitors"",""OLEA"",""cytosine-5-methyltransferase inhibitors"",""PF-04948339, PF-04948340, PF-04948338, PF-04948339, PF"","""",""PDE5B"",""SIRT1"",""BIN1"",""DNMT3A, DNMT3B, and DNMT3C""]",True,1.8560697893656197,1.5812667763182477,,,,
56c3326750c68dd41600000b,Which histone modifications are correlated with transcription elongation?,,"[""H3K36me3""]",H3K4me1 and H3K4me3,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""DOT3"",""H3 acetylation"",""LY7 and H3K9 acetylation"",""H3K4me1\/me2, H3K4me3, H3K4ac, and H3K2ac"",""METHYLATION"",""Lysine methylation"",""Glycolysis and glucose metabolism are associated with histone modifications such as H3K2 and H3K14."",""H3K2, H3K3, H3K9, and H3K18"",""H3 acetylation"",""methylation of cytosine residues in the N- and C-terminal regions of the histone family, including H3 and H4.""]",True,1.927765526945923,1.0352866872519435,0.9999681315451624,0.8415777021136124,0.9999681488013624,0.9207729254574876
5e776db8835f4e4777000011,Which company sells the drug Afrezza since 2015?,,"[""Sanofi""]",Novartis,False,0.0,Factuality,Factuality_Other,,"[""GSK"",""Sanofi"",""Allergan"",""MedImmune"",""AstraZeneca"",""GlaxoSmithKline"",""Sanofi"",""Novartis"",""Amneal Pharmaceuticals"",""Pfizer""]",True,1.9852593983244757,0.8917178479499288,,,,
588f341594c1512c50000002,What is the applicability of the No Promoter Left Behind method?,,"[""Learning de novo promoter architectures from genome-wide transcription start sites.""]",It is applicable in the field of cancer research.,False,0.0,Factuality,Factuality_Other,,"[""It has potential applications in cancer genomics."",""it can help to identify gene candidates that are likely to have a clinically significant effect, or to prioritize a subset of genes to investigate further."",""It is an inexpensive and non-invasive method to identify promoters that are not interacting with regulatory elements."",""cancer therapy, drug design"",""in cancer, it can identify promoter regions with altered activity"",""The method can identify promoter regions that are particularly conserved across species."",""the method can be applied to any type of gene or transcriptome."",""It is applicable in many fields like medicine, genetics, and bioinformatics."",""The method is particularly useful in identifying promoter and enhancer elements that have been lost in cancer cells."",""It can be applied to identify promoter elements that are essential for the expression of genes in any species.""]",True,2.2522048158746584,1.293061944315539,,,,
518cb5ab310faafe08000008,Which are the best treatment options to treat Helicobacter pylori?,,"[""amoxicillin"",""metronidazole"",""claritromycin"",""Proton pump inhibithors"",""rifabutin"",""Eudragit L100""]",PPIs,False,0.0,Faithfulness,A2_InstructionMisinterpretation,,"[""PPIs, antibiotics, and surgery."",""1. PPIs"",""Antibiotics"",""Erythromycin"",""Proton pump inhibitors"",""Immediate treatment and antibiotic therapy."",""antibiotics and surgery"",""proton pump inhibitors (PPIs)"",""5-ASA, TBP, and PTEN inhibitors"",""NRTIs, PPIs, H2 blockers""]",True,1.6917259916659226,0.8680860293454244,,,,
553f7a71ab98a37113000009,In which types of DNA repair is the UvrAB complex involved?,,"[""nucleotide excision repair (NER)"",""transcription-coupled repair (TCR)"",""suppression of illegitimate recombination""]",UvrAB complex is involved in DNA repair in the following types of DNA:,False,0.0,Faithfulness,A2_InstructionMisinterpretation,,"[""UvrAB complex is involved in DNA repair in all types of DNA."",""P15 (DNA gyrase)"",""DNA repair in bacteria and yeast."",""DNA damage-dependent repair."",""G6PD"",""DSBs"",""Inactivating mutations in UvrAB can lead to DNA repair defects in certain types of cancer."",""DNA repair in yeast"",""DNA damage repair"",""DNA repair complexes UvrAB (Ultraviolet Radiation and Aberrant Base)""]",True,2.0247468620487874,1.5052524081595016,0.9999484132142012,0.8839154906065323,0.999948427789149,0.9419319591978408
5a6e3155b750ff445500003f,Which R/Bioconductor package has been developed for cancer subtype identification?,,"[""CancerSubtypes""]",CancerSubtype,False,0.0,Other_Unclear,,,"[""5-prime RNA (5-RNA)"",""Cancer.Subtypes"",""\""CancerSubtype\"""",""Cancer Genome Analysis Toolkit (CGAT)"",""CancerR"",""R\/Bioconductor"",""Bioconductor"",""R\/Bioconductor"",""HIC"",""Cancer Genome Informatics""]",True,1.2676940350305466,1.289787673396401,,,,
603219c21cb411341a000133,What is vesiduction?,,"[""'Vesiduction' as a fourth mode of intercellular DNA transfer.""]",Vesiduction is the process of vesicle formation in the eye.,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""Vesiduction is the process of movement of the vena cava in the lower extremities."",""Vesiduction refers to the retention of the lower esophageal sphincter and the development of acid reflux."",""vesiduction is a condition wherein the cornea and lens become clouded with mucus, which obscures the visual field."",""Vesiduction is a rare form of neuropathy that can occur in individuals who have a genetic mutation that affects a gene involved in vesicular trafficking."",""Vesiduction is the process of breaking up vesicles in the body to prevent infection."",""Vesiduction is a technique for studying the anatomy of the eye."",""a condition where a vesiculose membrane is present in the eye's cornea or corneal endothelium"",""Vesiduction is the process of vesicular clearance from the eye."",""Vesiduction is the process by which the vesicle of the lymphatic system is enlarged in response to inflammation."",""Vesiduction is the process of secretion of a vesicular fluid from the cell membrane.""]",True,2.2881451269419295,1.001201217986759,,,,
5505db6a8e1671127b000003,What are the structures formed when keratin molecules come together?,,"[""Intermediate filaments""]",Fibers,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""Keratin coils into a spiral."",""Fibril"",""Cages"",""a sheet"",""fibrous scaffold"",""A triad"",""β-sheet and γ-sheet"",""Strands with multiple covalent bonds"",""Triangular, hexagonal, or tetrahedral."",""Skeletal keratin""]",True,2.1073664764279783,1.7785216588749848,,,,
601d72c21cb411341a000038,What are the years of the initiation and completion of the Human Genome project?,,"[""1990"",""2003""]",2001 and 2009,False,0.0,Factuality,B1_StatisticalEpidemiological,,"[""2001 and 2005"",""2001 and 2009"",""2001 and 2009"",""2003 and 2009"",""2001"",""2001"",""1998 and 2004"",""2001 and 2009"",""2003 and 2008"",""2001-2009""]",True,1.5456480714168552,0.22683325717733666,0.9997291797554446,0.6747620154200542,0.9997291645195449,0.8372455899697995
5a75ee7e83b0d9ea66000005,List symptoms of the Zieve's syndrome.,,"[""jaundice"",""hyperlipidaemia"",""haemolytic anaemia""]",,False,0.0,Faithfulness,A2_InstructionMisinterpretation,,"[""The Zieve's syndrome is characterized by:"",""drowsiness, decreased consciousness, unconsciousness, and sudden death"",""Zieve's syndrome can cause skin eruptions, conjunctivitis, and lymphadenitis."",""dysgeusia, dyspnea, and vomiting."",""Zieve's syndrome is characterized by a variety of symptoms including:"",""-1 symptom: severe anemia, decreased red blood cell count, and poor erythrocyte function"",""Zieve's syndrome is characterized by the following symptoms:"","""",""Zieve's syndrome may cause symptoms such as dizziness, headache, fatigue, and vision problems."",""Inflammation of the liver and gallbladder, liver and gallbladder tumors, and intestinal and liver cancer""]",True,1.6080082447891098,1.179295562217803,0.999958619892975,0.7019857263311896,0.999958635855803,0.8509721810934963
56ffd805cf1c32585100000a,Which is the main difference between Alu and B1 repeats?,,"[""it is the mouse homolog to the left Alu monomer""]",Alu repeats are more stable and have a higher frequency of mutations.,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""Alu repeats are more repetitive than B1 repeats."",""Alu repeats are longer, and their repeats are more tightly packed."",""B1 repeats are less stable and are less likely to cause mutations in the target gene."",""Alu repeats are often found in introns, while B1 repeats are more frequently found in exons."",""Alu repeats are typically shorter than B1 repeats."",""Alu repeats are longer and less structured while B1 repeats are shorter and more structured."",""Alu repeats are present in both the 3' and 5' ends of the gene, while B1 repeats are present only in the 5' end."",""B1 repeats are more frequent, while Alu repeats are more frequent in Tay-Sachs disease."",""Alu repeats are larger and more compact than B1 repeats."",""Alu repeats have two main differences from B1 repeats, which are (1) they contain more non-coding sequence, and (2) they have a different structure.""]",True,2.1554395948936445,0.6929774443521085,,,,
5a6e49a4b750ff445500004b,Is LDB1-mediated enhancer looping dependent on cohesin?,,"[""no""]",yes,False,0.0,Factuality,Factuality_Other,,"[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""Yes"",""yes"",""yes"",""yes""]",True,-0.0,0.4651538968086243,,,,
53124bdae3eabad02100000b,Which is the molecular target of the immunosuppressant drug Rapamycin?,,"[""mTOR""]",TNF-alpha,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""CD147"",""RAD51"",""TGF-beta"",""CD40"",""TAM"",""TGF-beta"",""TAC1"",""T-cell proliferation"",""TAMs"",""PARP1""]",True,1.7999703587322458,1.7185619276229822,0.9999974248156176,0.7857879483789477,0.9999974460550474,0.8928926972169975
530f900ee3eabad021000003,Which hormone concentrations are altered in patients with the Allan–Herndon–Dudley syndrome?,,"[""Thyroid""]",PTH,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""HERG-K"",""CRH, GH, and FSH"",""HGH"",""ANG, TSH, TP, ACTH, PRL, SRY, and SGH"",""ALL"",""HGH"",""10-30 pg\/mL"",""PET, PH, and ACTH"",""H1"",""GH""]",True,1.6127106197812373,1.7487639757639903,0.9975311881577082,0.7040385765793319,0.9975308740441045,0.8507847253117182
601eb56c1cb411341a000058,On what chromosome would the MKKS gene for McKusick-Kaufman(AKA Kaufman-McKusick) syndrome be found?,,"[""20"",""20p12"",""mkks or bbs6 gene on chromosome 20p12"",""20p12 between D20S162 and D20S894 markers""]",11q23.3,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""11q22.3"",""Chromosome 3q39.13"",""7q35"",""13q21.3"",""on chromosome 16"",""20"",""5q22"",""15q21.3"",""17"",""chromosome 12""]",True,2.261967437410341,1.0705596831942068,0.9855854968384122,0.9874755677613124,0.985583558377928,0.9865295630696204
53161545b166e2b806000002,Which DNA repair system is involved in HNPCC?,,"[""In HNPCC, the mismatch DNA repair system is involved.""]",DNA repair,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""DNA damage signaling"",""DNA glycosylase"",""P-AMPK\/AKT"",""HNPCC"",""DNA-dependent RNA polymerase"",""HEXA"",""DNA strand break repair"",""DNA repair system"",""HMRF"",""DNA repair system""]",True,1.7129145821566825,1.3908313508402732,,,,
5c7006037c78d6947100005d,Which characteristics are used in the SLEDAI index for SLE patients?,,"[""central nervous system"",""vascular system"",""renal system"",""musculoskeletal system"",""serosal system"",""dermal system"",""immune system"",""hematological system""]","age, sex, and disease duration",False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"["""",""SLEDAI is used to evaluate the severity of the disease."",""PAPAYA, MEDIATOR, NUMA, BLADE, and TUBERCULOSIS"",""C-reactive protein, erythrocyte sedimentation rate, and anti-Ly3 antibody levels"",""SLEDAI index is used to assess the severity of disease activity and to classify patients into four groups."",""Pain, Rash, Edema, Cardiac Arrhythmia, and Inflammatory response"",""A score of 20 or above indicates an immune-mediated disease."",""Glycosylation, erythrocytopenia, and proteinuria."",""SLEDAI is a measure of disease activity and immune response."",""age, sex, sex steroids, systemic lupus, immune system, HLA, age and sex steroids""]",True,2.2161984995618367,1.1920933864813192,,,,
5357b9bcf1005d6b58000008,Which are the major intramolecular phosphorylation sites of human Chk2 involved in cell cycle control?,,"[""T68"",""S19"",""S33\/35""]",HEXA,False,0.0,Faithfulness,A1_ContextIgnorant,,"[""BAR3"",""PHOSPHORYLATE"",""HEXA and HEXB"",""MIT1 and MIT2"",""19"",""34 and 117"",""PHOSPHORYLATION OF CHK2 IN TRANSMEMBRANE CELLS"",""N-terminal phosphorylation site and N-terminal phosphorylation site."",""GGX"",""CDK4 and CDK5""]",True,2.0405252639882807,1.62444201919013,,,,
58bbbe6822d300530900001a,List the three most abundant bacterial phyla present in mouse feces.,,"[""Firmicutes"",""Proteobacteria"",""Bacteroidetes""]","Eubacteria, Actinobacteria, and Fusobacteria.",False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""Enterobacter, Faecalibacterium, and Vibrio"",""Bacteroidetes, Faecalibacterium, and Bacteroides."",""Gram-positive bacteria"",""Eubacteria, Firmicutes, and Bacteroidetes"",""E.coli, S. pneumonia, and S. enterica."",""E. coli, Lactobacillus, and Enterobacter"",""Clostridium, Bacillus, and Staphylococcus."",""Eubacteria, Archaea, and Firmicutes"",""Actinobacillus, Staphylococcus, and Escherichia"",""Sphingomonas, Pseudomonas, and Streptococcus""]",True,2.283650715083318,0.628977128575719,0.9950537551804448,0.9969415337946532,0.9950531041913584,0.9959973189930058
51406e6223fec90375000009,Does metformin interfere thyroxine absorption?,,"[""no""]",yes,False,0.0,Factuality,A2_ContraindicationIndication,,"[""yes"",""yes"",""yes"",""Yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]",True,3.330669073875469e-16,0.47720202803611755,,,,
587e0116ae05ffb474000002,Which tool is available for predicting regulatory interactions from ChIP-seq data?,,"[""CisMapper""]",ChIP-seq,False,0.0,Faithfulness,A1_ContextIgnorant,,"[""PIMS"",""WES"",""ChIP-seq-HSP-12"",""MAS"",""The Regulatory Interaction Database (RID)"",""BioMedGEEK"",""RNA-seq"",""TOPCHIP"",""DAPI"",""ChIP-Seq""]",True,1.782494617794654,2.531022152498816,0.9990407636320452,0.778158807959422,0.9990406547869476,0.8885997313731848
605cc21d94d57fd879000036,What is the role of the IRE1a-XBP1 pathway?,,"[""Promotion of T helper cell differentiation by resolving secretory stress and accelerating proliferation""]",It regulates the expression of genes involved in cell cycle progression and cell survival.,False,0.0,Factuality,A3_DiagnosticCriteriaDefinition,,"[""It promotes cell division by inducing the expression of genes involved in cell cycle progression and apoptosis."",""IRE1a is required for the transcriptional activation of the XBP1 pathway, which is implicated in the pathogenesis of autoimmune diseases."",""it is implicated in immune function and cancer"",""The IRE1a-XBP1 pathway regulates immune function, specifically the T-cell response."",""The IRE1a-XBP1 pathway regulates cell proliferation and survival, and it is implicated in the development of cancer."",""IRE1a is involved in the activation of transcription and XBP1 is involved in the repression of transcription."",""it regulates transcription and chromatin structure"",""it is involved in the activation of transcription, translation, and DNA repair."",""It plays a crucial role in the transcriptional regulation of cellular processes."",""It regulates the expression of target genes during the immune response.""]",True,2.26585428640814,0.8911413147065762,0.999973731616258,0.9891723952033992,0.9999737496339424,0.9945730724186708
589c42b178275d0c4a00003f,Which are the lipid lowering drugs administered in patients with Coronary Artery Disease (CAD)?,,"[""Statins"",""Fibrates"",""Resins"",""Niacin"",""Cholesterol absorption-inhibiting drugs""]",Lipid lowering drugs,False,0.0,Faithfulness,A2_InstructionMisinterpretation,,"[""LDL-C, HDL-C"",""Statins and lovastatin"",""Atorvastatin, Lipitor"",""Diltiazem"",""LDL-cholesterol lowering agents"",""LDL-Cholesterol lowering drugs"",""statins"",""Cisplatin and gemcitabine."",""niacin, simvastatin, and vitamin E"",""Lipid-lowering drugs""]",True,2.0525789830083756,0.9346849679520574,0.1238635465744004,0.8960657713718628,0.123744433199186,0.5099051022855244
