"accuracy_metric_score","annotation_id","annotation_notes","annotator","context","created_at","factuality_subtype_choice","faithfulness_subtype_choice","generated_answer","hallucination_subtype","hallucination_type","high_temp_samples","id","is_correct","lead_time","question","reference_answers","selected_for_annotation","updated_at"
0.0,186,"","1","","2025-04-03T07:34:46.715074Z","","A2_InstructionMisinterpretation","E3 ligase","","","[""NEDD4L"",""POLY1020"",""HEXA"",""RNF2"",""TRAF2"",""P2RY8"",""RIG-I"",""NF-κB E3 ubiquitin ligase"",""E3 ubiquitin ligase"",""IFNAR1""]","55192892622b194345000012",False,64.928,"Which E3 ubiquitin ligase mediates the ubiquitination and degradation of the interferon receptor type 1 (IFNAR1)?","[""βTrcp"",""beta-Trcp"",""SCFbeta-Trcp"",""SCFbeta-Trcp (Skp1-Cullin1-F-box protein beta transducin repeat-containing protein)"",""Skp1-Cullin1-HOS-Roc1 (SCF(HOS))""]",True,"2025-04-03T07:34:46.715092Z"
0.0,187,"","1","","2025-04-03T07:35:27.132911Z","B2_FabricatedEntityGuideline","","Yes, there is a treatment for NAFLD called NAFLD-1000.","","","[""yes"",""yes"",""yes"",""Yes, oral medications."",""no"",""Yes, flibanserin"",""Yes, NAFLD can be treated with a combination of drugs."",""Yes"",""no"",""no""]","5c7d6b3e45e140a523000001",False,40.173,"Is there any approved treatment for NAFLD?","[""no""]",True,"2025-04-03T07:35:27.132931Z"
0.0,188,"","1","","2025-04-03T07:36:37.236646Z","A3_DiagnosticCriteriaDefinition","","1. Difficulty in swallowing, 2. Difficulty in breathing, 3. Difficulty in walking.","","","[""(1) Headache, (2) Visual disturbances, (3) Neurological impairments"",""Loss of consciousness, seizures, and encephalopathy."",""1) Increased intracranial pressure, 2) Mood disorders, and 3) Poor coordination."",""(1) Decreased blood flow to the brain, (2) Ataxia, and (3) Loss of consciousness."",""-Motor deficits, -Dysarthria, -Language deficits"",""(1) Headache, (2) Visual disturbances, (3) Muscle weakness"",""Wernicke encephalopathy is characterized by:"",""lethargy, cognitive impairment, and ataxia"",""dizziness, confusion, seizures"",""Wernicke encephalopathy affects the brain and spinal cord. 1) Difficulty with communication, 2) Difficulty with movement, and 3) Difficulty with cognitive""]","5a981bcffcd1d6a10c00002d",False,69.869,"List 3 symptoms of Wernicke encephalopathy.","[""ophthalmoplegia"",""ataxia"",""acute confusion""]",True,"2025-04-03T07:36:37.236664Z"
0.0,189,"","1","","2025-04-03T07:37:26.011877Z","A3_DiagnosticCriteriaDefinition","","sweating is a response to anaerobic stress, while anaerobic threshold is a response to sweating.","","","[""anaerobic threshold is correlated with sweating"",""sweating affects the anaerobic threshold"",""sweating is dependent on anaerobic metabolism."",""sweating and anaerobic threshold"",""both"",""sweating is associated with anaerobic threshold"",""sweating is related to anaerobic threshold."",""sweating is related to anaerobic threshold"",""sweating"",""sweating is a response to anaerobic stress, while anaerobic threshold is an adaptation to such stress.""]","536787467d100faa09000010",False,48.533,"Which is the relation between sweating and anaerobic threshold?","[""There is no clear evidence of the relationship between sweating and anaerobic threshold""]",True,"2025-04-03T07:37:26.011895Z"
0.0,190,"","1","","2025-04-03T07:38:08.415213Z","B1_StatisticalEpidemiological","","The vaccine was developed by Dr. John Snow in 1888.","","","[""MMRV"",""Cholera vaccine developed by Dr. James P. Gilliland in 1911."",""Cholera vaccine"",""the vaccine for the Cholera B virus"",""Vaccinia"",""Inocin"",""Vaccine for Smallpox"",""Bordetella pertussis"",""MCV4"",""Bacillus Calmette-Gurin""]","5e7641a0c6a8763d23000011",False,42.163,"Which was the first cholera vaccine approved in the US?","[""Vaxchora""]",True,"2025-04-03T07:38:08.415237Z"
0.0,191,"","1","","2025-04-03T07:40:00.535665Z","A3_DiagnosticCriteriaDefinition","","HEXA","","","[""ACC"",""HEPACAM"",""FIB"",""ELOVL7"",""LARGE"",""FHL1"",""TAP"",""GATA6"",""ZIC2"",""FGF2""]","52b2e498f828ad283c000010",False,111.851,"Mutation of which gene is associated with Achondroplasia?","[""fibroblast growth factor receptor 3 (FGFR3)""]",True,"2025-04-03T07:40:00.535681Z"
0.0,192,"","1","","2025-04-03T07:41:00.961596Z","B2_FabricatedEntityGuideline","","SCAR-A, SCAR-B, SCAR-C, SCAR-D, SCAR-E, SCAR-F, SCAR-G, SCAR-H, SCAR-I, SCAR-J,","","","[""Erythrocytosis, Stevens-Johnson Syndrome, and Toxic Shock Syndrome"",""Tay-Sachs disease, Fanconi anemia, and Lambert-Eaton syndrome."",""Tay-Sachs disease, Ataxia telangiectasia, and X-linked ectodermal dysplasia"",""Dermatofibrosarcoma protuberans, Epidermolysis Bullosa Contractiformis, and Molluscum Contagiosum"",""Tay-Sachs disease, Mucocutaneous leishmaniasis, Pemphigoid"",""Hereditary retinopathy, SIDS, Tay-Sachs, and Gaucher's disease"",""Pemphigus vulgaris, Dermatomyositis, Lichen planus, Erythropoeic dermatitis, Dermatitis herpetiformis, and Tick-borne dermatitis"",""Sca-1, Sca-2, Sca-3, Sca-4, Sca-5, Sca-6, Sca-7, Sca-8, Sca-9, Sca-10"",""Epidermolysis Bullosa (EB)"",""Acute cutaneous leishmaniasis, Q-fever, and psoriasis vulgaris.""]","58a45d6060087bc10a00001d",False,60.179,"Which diseases are involved in the severe cutaneous reactions (SCAR) spectrum?","[""Stevens-Johnson syndrome"",""Toxic epidermal necrolysis"",""Acute generalized exanthematous pustulosis""]",True,"2025-04-03T07:41:00.961615Z"
0.0,193,"","1","","2025-04-03T07:42:04.459751Z","A3_DiagnosticCriteriaDefinition","","Nucleotide excision repair","","","[""Eukaryotic translation initiation"",""Nucleotide excision repair (NER) pathway"",""UCSC"",""Transcriptional coactivator"",""BAC transgene"",""Toll-like receptor 2 signaling"",""RNA polymerase II"",""HIF-1alpha"",""Nuclear receptor 5"",""Gene amplification or transcriptional activation""]","5fe31316a43ad31278000043",False,63.249,"What induces downstream of gene (DoG) readthrough transcription?","[""stress conditions""]",True,"2025-04-03T07:42:04.459775Z"
0.0,194,"","1","","2025-04-03T07:43:08.591563Z","A3_DiagnosticCriteriaDefinition","","47,XYY","","","[""The chromosome 16q21.31 locus is the most commonly mutated region in Klinefelter syndrome."",""FISH (FISH stands for fluorescent in situ hybridization)"",""Klinefelter Syndrome"",""Klinefelter syndrome has an XY sex-linked recessive pattern of inheritance"",""Karyotype 14q21.3-q23"",""4q24.3-q25.1"",""A fusion of chromosomes 17q and 19q"",""A non-functional chromosome 12q11.2"",""Cystic Fibrosis"",""A chromosomal abnormality known as trisomy 21""]","5e669e0e1af46fc130000019",False,63.889,"What is the chromosomal abnormality associated with Klinefelter Syndrome","[""XXY""]",True,"2025-04-03T07:43:08.591589Z"
0.0,195,"","1","","2025-04-03T07:43:50.359050Z","","A1_ContextIgnorant","Immunotherapy","","","[""Immunotherapy with tumor-infiltrating lymphocytes"",""G-CSF"",""Rituximab"",""Quercetin"",""GW501516"",""intravenous immunoglobulin (IVIG)"",""Aromatase inhibitors"",""a combination of oral prednisone and intramuscular prednisolone"",""Nivolumab"",""PCI-402""]","602357ff1cb411341a00009a",False,41.526,"What treatment was studied in the KEYNOTE-522 trial?","[""pembrolizumab""]",True,"2025-04-03T07:43:50.359066Z"
0.0,196,"","1","","2025-04-03T07:44:48.847870Z","","A1_ContextIgnorant","5-methylcytosine-5-methyltransferase inhibitors","","","[""AKI and AKI 2"",""3-phosphofructo-2-kinase inhibitors"",""OLEA"",""cytosine-5-methyltransferase inhibitors"",""PF-04948339, PF-04948340, PF-04948338, PF-04948339, PF"","""",""PDE5B"",""SIRT1"",""BIN1"",""DNMT3A, DNMT3B, and DNMT3C""]","5165932e298dcd4e51000059",False,58.226,"Which are the DNA (cytosine-5-)-methyltransferases inhibitors?","[""5-azacytidine"",""5-azadeoxycytidine"",""5-azacytosine"",""5-fluorodeoxycytidine"",""5,6-dihydro-5-azacytosine"",""4'-thio-2'-deoxycytidine"",""hydralazine"",""2-(1H)-pyrimidinone riboside"",""2-(1H)-pyrimidinone"",""procaine"",""procainamide"",""RSC133"",""Psammaplin A""]",True,"2025-04-03T07:44:48.847889Z"
0.0,197,"","1","","2025-04-03T07:45:32.032764Z","A3_DiagnosticCriteriaDefinition","","H3K4me1 and H3K4me3","","","[""DOT3"",""H3 acetylation"",""LY7 and H3K9 acetylation"",""H3K4me1\/me2, H3K4me3, H3K4ac, and H3K2ac"",""METHYLATION"",""Lysine methylation"",""Glycolysis and glucose metabolism are associated with histone modifications such as H3K2 and H3K14."",""H3K2, H3K3, H3K9, and H3K18"",""H3 acetylation"",""methylation of cytosine residues in the N- and C-terminal regions of the histone family, including H3 and H4.""]","56c3326750c68dd41600000b",False,42.915,"Which histone modifications are correlated with transcription elongation?","[""H3K36me3""]",True,"2025-04-03T07:45:32.032793Z"
0.0,198,"","1","","2025-04-03T07:46:07.998857Z","Factuality_Other","","Novartis","","","[""GSK"",""Sanofi"",""Allergan"",""MedImmune"",""AstraZeneca"",""GlaxoSmithKline"",""Sanofi"",""Novartis"",""Amneal Pharmaceuticals"",""Pfizer""]","5e776db8835f4e4777000011",False,35.722,"Which company sells the drug Afrezza since 2015?","[""Sanofi""]",True,"2025-04-03T07:46:07.998874Z"
0.0,199,"","1","","2025-04-03T07:46:49.421765Z","Factuality_Other","","It is applicable in the field of cancer research.","","","[""It has potential applications in cancer genomics."",""it can help to identify gene candidates that are likely to have a clinically significant effect, or to prioritize a subset of genes to investigate further."",""It is an inexpensive and non-invasive method to identify promoters that are not interacting with regulatory elements."",""cancer therapy, drug design"",""in cancer, it can identify promoter regions with altered activity"",""The method can identify promoter regions that are particularly conserved across species."",""the method can be applied to any type of gene or transcriptome."",""It is applicable in many fields like medicine, genetics, and bioinformatics."",""The method is particularly useful in identifying promoter and enhancer elements that have been lost in cancer cells."",""It can be applied to identify promoter elements that are essential for the expression of genes in any species.""]","588f341594c1512c50000002",False,41.159,"What is the applicability of the No Promoter Left Behind method?","[""Learning de novo promoter architectures from genome-wide transcription start sites.""]",True,"2025-04-03T07:46:49.421796Z"
0.0,200,"","1","","2025-04-03T07:47:24.814591Z","","A2_InstructionMisinterpretation","PPIs","","","[""PPIs, antibiotics, and surgery."",""1. PPIs"",""Antibiotics"",""Erythromycin"",""Proton pump inhibitors"",""Immediate treatment and antibiotic therapy."",""antibiotics and surgery"",""proton pump inhibitors (PPIs)"",""5-ASA, TBP, and PTEN inhibitors"",""NRTIs, PPIs, H2 blockers""]","518cb5ab310faafe08000008",False,35.138,"Which are the best treatment options to treat Helicobacter pylori?","[""amoxicillin"",""metronidazole"",""claritromycin"",""Proton pump inhibithors"",""rifabutin"",""Eudragit L100""]",True,"2025-04-03T07:47:24.814610Z"
0.0,201,"","1","","2025-04-03T07:48:13.826703Z","","A2_InstructionMisinterpretation","UvrAB complex is involved in DNA repair in the following types of DNA:","","","[""UvrAB complex is involved in DNA repair in all types of DNA."",""P15 (DNA gyrase)"",""DNA repair in bacteria and yeast."",""DNA damage-dependent repair."",""G6PD"",""DSBs"",""Inactivating mutations in UvrAB can lead to DNA repair defects in certain types of cancer."",""DNA repair in yeast"",""DNA damage repair"",""DNA repair complexes UvrAB (Ultraviolet Radiation and Aberrant Base)""]","553f7a71ab98a37113000009",False,48.762,"In which types of DNA repair is the UvrAB complex involved?","[""nucleotide excision repair (NER)"",""transcription-coupled repair (TCR)"",""suppression of illegitimate recombination""]",True,"2025-04-03T07:48:13.826720Z"
0.0,202,"","1","","2025-04-03T07:48:30.178005Z","","","CancerSubtype","","","[""5-prime RNA (5-RNA)"",""Cancer.Subtypes"",""\""CancerSubtype\"""",""Cancer Genome Analysis Toolkit (CGAT)"",""CancerR"",""R\/Bioconductor"",""Bioconductor"",""R\/Bioconductor"",""HIC"",""Cancer Genome Informatics""]","5a6e3155b750ff445500003f",False,16.103,"Which R/Bioconductor package has been developed for cancer subtype identification?","[""CancerSubtypes""]",True,"2025-04-03T07:48:30.178023Z"
0.0,203,"","1","","2025-04-03T07:49:11.954453Z","A3_DiagnosticCriteriaDefinition","","Vesiduction is the process of vesicle formation in the eye.","","","[""Vesiduction is the process of movement of the vena cava in the lower extremities."",""Vesiduction refers to the retention of the lower esophageal sphincter and the development of acid reflux."",""vesiduction is a condition wherein the cornea and lens become clouded with mucus, which obscures the visual field."",""Vesiduction is a rare form of neuropathy that can occur in individuals who have a genetic mutation that affects a gene involved in vesicular trafficking."",""Vesiduction is the process of breaking up vesicles in the body to prevent infection."",""Vesiduction is a technique for studying the anatomy of the eye."",""a condition where a vesiculose membrane is present in the eye's cornea or corneal endothelium"",""Vesiduction is the process of vesicular clearance from the eye."",""Vesiduction is the process by which the vesicle of the lymphatic system is enlarged in response to inflammation."",""Vesiduction is the process of secretion of a vesicular fluid from the cell membrane.""]","603219c21cb411341a000133",False,41.534,"What is vesiduction?","[""'Vesiduction' as a fourth mode of intercellular DNA transfer.""]",True,"2025-04-03T07:49:11.954469Z"
0.0,204,"","1","","2025-04-03T07:50:04.507896Z","A3_DiagnosticCriteriaDefinition","","Fibers","","","[""Keratin coils into a spiral."",""Fibril"",""Cages"",""a sheet"",""fibrous scaffold"",""A triad"",""β-sheet and γ-sheet"",""Strands with multiple covalent bonds"",""Triangular, hexagonal, or tetrahedral."",""Skeletal keratin""]","5505db6a8e1671127b000003",False,52.294,"What are the structures formed when keratin molecules come together?","[""Intermediate filaments""]",True,"2025-04-03T07:50:04.507922Z"
0.0,205,"","1","","2025-04-03T07:51:07.674073Z","B1_StatisticalEpidemiological","","2001 and 2009","","","[""2001 and 2005"",""2001 and 2009"",""2001 and 2009"",""2003 and 2009"",""2001"",""2001"",""1998 and 2004"",""2001 and 2009"",""2003 and 2008"",""2001-2009""]","601d72c21cb411341a000038",False,62.907,"What are the years of the initiation and completion of the Human Genome project?","[""1990"",""2003""]",True,"2025-04-03T07:51:07.674090Z"
0.0,206,"","1","","2025-04-03T07:52:20.907689Z","","A2_InstructionMisinterpretation","","","","[""The Zieve's syndrome is characterized by:"",""drowsiness, decreased consciousness, unconsciousness, and sudden death"",""Zieve's syndrome can cause skin eruptions, conjunctivitis, and lymphadenitis."",""dysgeusia, dyspnea, and vomiting."",""Zieve's syndrome is characterized by a variety of symptoms including:"",""-1 symptom: severe anemia, decreased red blood cell count, and poor erythrocyte function"",""Zieve's syndrome is characterized by the following symptoms:"","""",""Zieve's syndrome may cause symptoms such as dizziness, headache, fatigue, and vision problems."",""Inflammation of the liver and gallbladder, liver and gallbladder tumors, and intestinal and liver cancer""]","5a75ee7e83b0d9ea66000005",False,72.991,"List symptoms of the Zieve's syndrome.","[""jaundice"",""hyperlipidaemia"",""haemolytic anaemia""]",True,"2025-04-03T07:52:20.907711Z"
0.0,207,"","1","","2025-04-03T07:53:27.818204Z","A3_DiagnosticCriteriaDefinition","","Alu repeats are more stable and have a higher frequency of mutations.","","","[""Alu repeats are more repetitive than B1 repeats."",""Alu repeats are longer, and their repeats are more tightly packed."",""B1 repeats are less stable and are less likely to cause mutations in the target gene."",""Alu repeats are often found in introns, while B1 repeats are more frequently found in exons."",""Alu repeats are typically shorter than B1 repeats."",""Alu repeats are longer and less structured while B1 repeats are shorter and more structured."",""Alu repeats are present in both the 3' and 5' ends of the gene, while B1 repeats are present only in the 5' end."",""B1 repeats are more frequent, while Alu repeats are more frequent in Tay-Sachs disease."",""Alu repeats are larger and more compact than B1 repeats."",""Alu repeats have two main differences from B1 repeats, which are (1) they contain more non-coding sequence, and (2) they have a different structure.""]","56ffd805cf1c32585100000a",False,66.662,"Which is the main difference between Alu and B1 repeats?","[""it is the mouse homolog to the left Alu monomer""]",True,"2025-04-03T07:53:27.818232Z"
0.0,208,"","1","","2025-04-03T07:54:11.734271Z","Factuality_Other","","yes","","","[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""Yes"",""yes"",""yes"",""yes""]","5a6e49a4b750ff445500004b",False,43.653,"Is LDB1-mediated enhancer looping dependent on cohesin?","[""no""]",True,"2025-04-03T07:54:11.734290Z"
0.0,209,"","1","","2025-04-03T07:56:11.364611Z","A3_DiagnosticCriteriaDefinition","","TNF-alpha","","","[""CD147"",""RAD51"",""TGF-beta"",""CD40"",""TAM"",""TGF-beta"",""TAC1"",""T-cell proliferation"",""TAMs"",""PARP1""]","53124bdae3eabad02100000b",False,34.465,"Which is the molecular target of the immunosuppressant drug Rapamycin?","[""mTOR""]",True,"2025-04-03T07:56:11.364642Z"
0.0,210,"","1","","2025-04-03T07:57:06.218348Z","A3_DiagnosticCriteriaDefinition","","PTH","","","[""HERG-K"",""CRH, GH, and FSH"",""HGH"",""ANG, TSH, TP, ACTH, PRL, SRY, and SGH"",""ALL"",""HGH"",""10-30 pg\/mL"",""PET, PH, and ACTH"",""H1"",""GH""]","530f900ee3eabad021000003",False,54.621,"Which hormone concentrations are altered in patients with the Allan–Herndon–Dudley syndrome?","[""Thyroid""]",True,"2025-04-03T07:57:06.218364Z"
0.0,211,"","1","","2025-04-03T07:57:58.048689Z","A3_DiagnosticCriteriaDefinition","","11q23.3","","","[""11q22.3"",""Chromosome 3q39.13"",""7q35"",""13q21.3"",""on chromosome 16"",""20"",""5q22"",""15q21.3"",""17"",""chromosome 12""]","601eb56c1cb411341a000058",False,51.582,"On what chromosome would the MKKS gene for McKusick-Kaufman(AKA Kaufman-McKusick) syndrome be found?","[""20"",""20p12"",""mkks or bbs6 gene on chromosome 20p12"",""20p12 between D20S162 and D20S894 markers""]",True,"2025-04-03T07:57:58.048713Z"
0.0,212,"","1","","2025-04-03T07:58:42.875105Z","A3_DiagnosticCriteriaDefinition","","DNA repair","","","[""DNA damage signaling"",""DNA glycosylase"",""P-AMPK\/AKT"",""HNPCC"",""DNA-dependent RNA polymerase"",""HEXA"",""DNA strand break repair"",""DNA repair system"",""HMRF"",""DNA repair system""]","53161545b166e2b806000002",False,44.596,"Which DNA repair system is involved in HNPCC?","[""In HNPCC, the mismatch DNA repair system is involved.""]",True,"2025-04-03T07:58:42.875124Z"
0.0,213,"","1","","2025-04-03T07:59:15.515082Z","A3_DiagnosticCriteriaDefinition","","age, sex, and disease duration","","","["""",""SLEDAI is used to evaluate the severity of the disease."",""PAPAYA, MEDIATOR, NUMA, BLADE, and TUBERCULOSIS"",""C-reactive protein, erythrocyte sedimentation rate, and anti-Ly3 antibody levels"",""SLEDAI index is used to assess the severity of disease activity and to classify patients into four groups."",""Pain, Rash, Edema, Cardiac Arrhythmia, and Inflammatory response"",""A score of 20 or above indicates an immune-mediated disease."",""Glycosylation, erythrocytopenia, and proteinuria."",""SLEDAI is a measure of disease activity and immune response."",""age, sex, sex steroids, systemic lupus, immune system, HLA, age and sex steroids""]","5c7006037c78d6947100005d",False,32.396,"Which characteristics are used in the SLEDAI index for SLE patients?","[""central nervous system"",""vascular system"",""renal system"",""musculoskeletal system"",""serosal system"",""dermal system"",""immune system"",""hematological system""]",True,"2025-04-03T07:59:15.515108Z"
0.0,214,"","1","","2025-04-03T07:59:44.990889Z","","A1_ContextIgnorant","HEXA","","","[""BAR3"",""PHOSPHORYLATE"",""HEXA and HEXB"",""MIT1 and MIT2"",""19"",""34 and 117"",""PHOSPHORYLATION OF CHK2 IN TRANSMEMBRANE CELLS"",""N-terminal phosphorylation site and N-terminal phosphorylation site."",""GGX"",""CDK4 and CDK5""]","5357b9bcf1005d6b58000008",False,29.233,"Which are the major intramolecular phosphorylation sites of human Chk2 involved in cell cycle control?","[""T68"",""S19"",""S33\/35""]",True,"2025-04-03T07:59:44.990906Z"
0.0,215,"","1","","2025-04-03T08:00:28.364466Z","A3_DiagnosticCriteriaDefinition","","Eubacteria, Actinobacteria, and Fusobacteria.","","","[""Enterobacter, Faecalibacterium, and Vibrio"",""Bacteroidetes, Faecalibacterium, and Bacteroides."",""Gram-positive bacteria"",""Eubacteria, Firmicutes, and Bacteroidetes"",""E.coli, S. pneumonia, and S. enterica."",""E. coli, Lactobacillus, and Enterobacter"",""Clostridium, Bacillus, and Staphylococcus."",""Eubacteria, Archaea, and Firmicutes"",""Actinobacillus, Staphylococcus, and Escherichia"",""Sphingomonas, Pseudomonas, and Streptococcus""]","58bbbe6822d300530900001a",False,43.132,"List the three most abundant bacterial phyla present in mouse feces.","[""Firmicutes"",""Proteobacteria"",""Bacteroidetes""]",True,"2025-04-03T08:00:28.364491Z"
0.0,216,"","1","","2025-04-03T08:01:07.631685Z","A2_ContraindicationIndication","","yes","","","[""yes"",""yes"",""yes"",""Yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]","51406e6223fec90375000009",False,39.035,"Does metformin interfere thyroxine absorption?","[""no""]",True,"2025-04-03T08:01:07.631719Z"
0.0,217,"","1","","2025-04-03T08:01:46.606006Z","","A1_ContextIgnorant","ChIP-seq","","","[""PIMS"",""WES"",""ChIP-seq-HSP-12"",""MAS"",""The Regulatory Interaction Database (RID)"",""BioMedGEEK"",""RNA-seq"",""TOPCHIP"",""DAPI"",""ChIP-Seq""]","587e0116ae05ffb474000002",False,38.753,"Which tool is available for predicting regulatory interactions from ChIP-seq data?","[""CisMapper""]",True,"2025-04-03T08:01:46.606022Z"
