id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
medquad_2950,How to diagnose Prostate Cancer ?,,"['Physical exam and history, digital rectal exam (DRE), prostate-specific antigen (PSA) test, biopsy.']",A prostate-specific antigen blood test is the most common screening test for prostate cancer.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer states that a PSA test is the *most common screening test*, which is true. However, it fails to mention other crucial diagnostic methods like DRE and biopsy, misrepresenting the complete diagnostic process for prostate cancer as defined by established medical knowledge.",1.7939637731493743,0.6390227894072326,3.5610251331241685,0.96,0.8198698894307015,1.0,93
medquad_9378,What causes Achondrogenesis ?,,"['Mutations in the SLC26A2 and COL2A1 genes, and an unknown cause for type 1A.']",A genetic disorder that causes abnormal development of the bones.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a general description of a genetic disorder affecting bone development, but it fails to mention the specific genetic mutations (SLC26A2 and COL2A1) that are known to cause Achondrogenesis, as stated in the correct answer. This is a misrepresentation of the established causes/definition of the condition.",2.043194682400617,0.6445561587327668,3.2165872379888425,0.88,0.857017686345221,0.9,65
medquad_9242,What are the symptoms of Duodenal ulcer due to antral G-cell hyperfunction ?,,"['Duodenal ulcer, hyperpepsinogenemia I.']","Abdominal pain, nausea, vomiting, and diarrhea.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists common gastrointestinal symptoms (abdominal pain, nausea, vomiting, diarrhea) that are not specifically diagnostic of duodenal ulcer due to antral G-cell hyperfunction. The reference answer indicates hyperpepsinogenemia I as a diagnostic feature. The generated answer misrepresents the specific symptoms/diagnostic criteria related to the question.",1.6477886105012676,0.5869541458952929,3.3914105318092527,0.95,0.7681244192848506,0.98,47
medquad_1088,what research (or clinical trials) is being done for Congenital Myopathy ?,,"['Research focuses on preventing, treating, and curing congenital myopathies.']",A clinical trial is being conducted to determine whether a drug called riluzole can improve the symptoms of amyotrophic lateral sclerosis (ALS).,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The generated answer discusses a clinical trial for ALS, which is unrelated to the question about research for Congenital Myopathy. The answer fails to address the specific medical condition mentioned in the question.",2.189115745552905,0.658989503391744,3.266099390438322,0.98,0.9560507763193808,0.98,144
medquad_4616,What is (are) Colonic Polyps ?,,['Extra pieces of tissue that grow in the large intestine (colon).'],Polyps are abnormal growths in the lining of the colon.,0.0,False,False,Other/Unclear,Other/Unclear,"The generated answer is a reasonable definition of colonic polyps and does not contradict the reference answer. While it could be more specific, it's not factually incorrect or unfaithful to the question.",2.283981312829582,0.6875468846977032,3.596860940818419,0.9,0.9441118618088886,0.97,55
medquad_11196,What are the symptoms of Ehlers-Danlos syndrome with periventricular heterotopia ?,,"['Abnormality of coagulation, hernia, pyloric stenosis, scoliosis.']","Abnormalities of the brain, including periventricular heterotopia, and joint laxity.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect generated answer misrepresents the established diagnostic criteria and symptomatology of Ehlers-Danlos syndrome with periventricular heterotopia. While the answer includes a plausible feature—periventricular heterotopia—which is part of the condition’s name, it fails to include key, established clinical symptoms that define this specific subtype of Ehlers-Danlos syndrome.

",2.2632861034967973,0.6813170059219898,3.5369846505304103,0.96,0.9691099293282177,1.0,84
medquad_9266,What are the symptoms of Yemenite deaf-blind hypopigmentation syndrome ?,,"['Cafe-au-lait spot, delayed eruption of teeth, freckling, hypopigmented skin patches, irregular hyperpigmentation, macrodontia, nystagmus, strabismus, anterior chamber synechiae, gait disturbance, high forehead, iris coloboma, microcornea, ocular albinism, short philtrum, abnormality of the palate, blepharophimosis, hypermetropia, hypertonia, taurodontia, chorioretinal coloboma, numerous pigmented freckles, patchy hypo- and hyperpigmentation, severe sensorineural hearing impairment, white forelock.']","A rare genetic disorder characterized by deafness, blindness, and hypopigmentation of the skin.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a very general description of the syndrome, but it fails to list the specific symptoms as requested by the question. It misrepresents the established diagnostic criteria/definition of the syndrome by omitting the specific symptoms.",1.9946359534857507,0.6648786511619169,3.3769652693496486,0.96,0.8836817352841744,1.0,95
medquad_7984,What are the treatments for early-onset glaucoma ?,,"['Drug therapy, surgery, and genetic counseling.']","Laser trabeculoplasty, topical beta-blockers, and oral carbonic anhydrase inhibitors.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists treatments for glaucoma, which is correct, but the question asks specifically about ""early-onset glaucoma."" The treatments listed are general glaucoma treatments, not specifically tailored or unique to early-onset glaucoma. This implies a misunderstanding or misrepresentation of the specific diagnostic criteria or treatment nuances related to early-onset glaucoma.",2.09201000230836,0.6599556776127189,3.4983189591572965,0.97,0.9199089151134976,0.96,85
medquad_8655,What are the genetic changes related to spina bifida ?,,"['Changes in dozens of genes, including MTHFR and other genes related to folate processing and neural tube development.']",Mutations in the SLC26A4 gene that reduce or eliminate the function of the sodium channel protein.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly associates mutations in the SLC26A4 gene with spina bifida. SLC26A4 mutations are associated with Pendred syndrome and nonsyndromic hearing loss, not spina bifida. This is a misrepresentation of the established genetic causes/definitions related to spina bifida.",2.265102108555777,0.6818636779170203,3.480171314320992,0.81,0.8907400332538475,1.0,98
medquad_7719,What are the genetic changes related to acatalasemia ?,,['Mutations in the CAT gene.'],Mutations in the ALAS2 gene that reduce or eliminate ALAS2 activity.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly states that mutations in the ALAS2 gene are related to acatalasemia. Acatalasemia is caused by mutations in the CAT gene, not the ALAS2 gene. The ALAS2 gene is related to sideroblastic anemia. This is a misrepresentation of the established genetic cause of acatalasemia.",1.9357870680237035,0.6452623560079012,3.1212418839140104,0.7,0.728126243833364,0.42,68
medquad_2124,What is (are) Biliary Atresia ?,,"['A life-threatening condition in infants where bile ducts inside or outside the liver lack normal openings, causing bile to become trapped, damaging the liver and potentially leading to cirrhosis and liver failure.']","A rare, progressive, and fatal liver disease that occurs in infants and children.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a general description of a liver disease in infants and children, but it fails to mention the key diagnostic criterion of biliary atresia: the absence of normal openings in the bile ducts, which leads to bile trapping and liver damage. This is a misrepresentation of the established medical definition of the condition.",2.112637334715367,0.6664628764889136,3.423014760387757,0.97,0.9264682107453979,1.0,81
medquad_4076,What is (are) Obesity ?,,['Having too much body fat.'],"Excessive accumulation of fat in the body, especially in the abdominal area.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a more detailed definition of obesity than the reference answer, specifying ""especially in the abdominal area."" While not strictly incorrect, it adds a specific detail that could be considered part of the diagnostic criteria or a common characteristic, thus misrepresenting the basic definition requested.",1.2813546104206193,0.5518493932874258,3.337763511838695,0.98,0.6673913640892618,0.68,76
medquad_2849,What are the stages of Penile Cancer ?,,"['Stage 0 (Carcinoma in Situ), Stage I, Stage II, Stage III, Stage IV']","Early, localized, and advanced stages.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a simplified, non-standard description of penile cancer stages (""Early, localized, and advanced"") that does not align with the established medical staging system (Stage 0, I, II, III, IV). This misrepresents the established diagnostic criteria for penile cancer staging.",2.2807292424052106,0.6865679139519557,3.5657448396015505,0.88,0.9325514185370865,0.96,38
medquad_13924,What are the symptoms of Mantle cell lymphoma ?,,"['Fatigue, loss of appetite, enlarged lymph nodes, weight loss']",A rare type of non-Hodgkin lymphoma that affects the bone marrow and lymph nodes.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a definition of Mantle cell lymphoma rather than listing its symptoms as requested by the question. This misrepresents the established purpose of the question, which is to elicit the symptoms of the disease.",2.2675882507206455,0.6826120812821307,3.5469609621146554,0.96,0.9704779712512535,1.0,81
medquad_6743,What is (are) X-linked infantile spasm syndrome ?,,"['A seizure disorder characterized by infantile spasms, often involving a jackknife spasm, developmental regression, and intellectual disability.']","A rare genetic disorder characterized by seizures, spasticity, and developmental delay.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a general description of a genetic disorder with seizures, spasticity, and developmental delay, but it misses the key defining feature of infantile spasms, specifically the ""jackknife spasm"" which is a crucial diagnostic criterion for infantile spasm syndrome.",2.289239683327615,0.6891298119459257,3.6214910970533944,0.95,0.9720997631173995,0.94,87
medquad_1149,What is the outlook for Iniencephaly ?,,['Extremely poor prognosis; newborns seldom survive past childbirth.'],The prognosis is poor.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks for the ""outlook"" for Iniencephaly. The generated answer states ""The prognosis is poor."" While technically true, it lacks the critical detail from the reference answer that newborns seldom survive past childbirth. The generated answer is an incomplete and less informative response, adding less detail than expected given the question's scope.",2.2624572595086176,0.681067499019822,3.518258497750164,1.0,0.9898989963975173,1.0,22
medquad_4990,What are the genetic changes related to spondylocostal dysostosis ?,,"['Mutations in DLL3, MESP2, LFNG, and HES7 genes.']",Mutations in the SOST gene.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides an incorrect gene associated with spondylocostal dysostosis. SOST gene mutations are associated with sclerosteosis, not spondylocostal dysostosis, thus misrepresenting the genetic definition/criteria for the disease.",2.2815655366452052,0.6868196636033951,3.5192500771718587,0.51,0.7380805100507297,0.65,27
medquad_7218,What are the treatments for Senior-Lken syndrome ?,,"['Genetic counseling, drug therapy, surgery and rehabilitation, palliative care']",Treatment is supportive.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer states that the treatment for Senior-Loken syndrome is ""supportive."" This is a misrepresentation of established medical knowledge, as the correct answer lists specific treatments like genetic counseling, drug therapy, surgery, and palliative care. The error lies in the definition of the appropriate treatment approach for the syndrome.",2.259946234506445,0.6803116051743059,3.393075589467643,0.91,0.9417320932627942,0.91,24
medquad_6694,What is (are) hereditary angioedema ?,,['A disorder characterized by recurrent episodes of severe swelling (angioedema).'],"A rare genetic disorder characterized by recurrent attacks of swelling of the skin, mucous membranes, and internal organs, including the eyes, larynx, and gastrointestinal tract.",0.0,False,False,Factuality,B1_StatisticalEpidemiological,,2.1543429354651966,0.6796195286907334,3.560678969119806,0.95,0.9292038795609332,1.0,178
medquad_11088,What causes 17q23.1q23.2 microdeletion syndrome ?,,['An interstitial deletion encompassing bands 23.1 to 23.2 on the long (q) arm of chromosome 17.'],"A deletion of 17q23.1q23.2, which includes the genes for the transcription factor TCF7L2 and the tumor suppressor gene CDKN2A.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer states that the 17q23.1q23.2 microdeletion includes the genes for TCF7L2 and CDKN2A. While these genes are located on chromosome 17, they are not within the 17q23.1q23.2 region. This is a misrepresentation of the genetic definition of the syndrome.",2.2665406379138013,0.6822967184034289,3.5209431828159015,0.93,0.9543553666525713,1.0,126
medquad_13552,What is (are) Neuronal ceroid lipofuscinosis ?,,"['A group of conditions affecting the nervous system, generally including dementia, vision loss, and epilepsy.']",A group of inherited neurodegenerative disorders characterized by the accumulation of lipofuscin in neurons.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a definition of Neuronal ceroid lipofuscinosis (NCLs) that is generally accurate but incomplete. The reference answer includes dementia, vision loss, and epilepsy as key features. While the generated answer mentions neurodegeneration and lipofuscin accumulation, it omits the specific symptoms of dementia, vision loss, and epilepsy, which are important diagnostic criteria/definitions for NCLs. Therefore, it misrepresents the established medical definition relevant to the question.",2.291691719763519,0.6898679484635938,3.5712314267916954,0.94,0.967616329501398,1.0,108
medquad_7548,What are the genetic changes related to Nager syndrome ?,,['Changes in a particular region of chromosome 9 in some families.'],Mutations in the SLC25A13 gene that reduce or eliminate the activity of the enzyme carnitine palmitoyltransferase I.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer describes mutations in the SLC25A13 gene and their effect on carnitine palmitoyltransferase I, which is associated with citrin deficiency, not Nager syndrome. This is a misrepresentation of the genetic causes/definitions related to Nager syndrome.",2.2810393069192747,0.68666125267128,3.57343926618,0.92,0.9537026476841817,1.0,116
medquad_1053,What is the outlook for Encephaloceles ?,,"['Varies depending on type of brain tissue, sac location, and accompanying malformations.']",Encephalocele is a rare congenital malformation of the brain and skull that occurs when the brain protrudes through the skull.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides a definition of encephalocele, which is not what the question asked. The question asked about the outlook for encephaloceles, and the answer provided information that is not directly related to the outlook.",2.248336565979279,0.6768167467079128,3.4577387623524984,0.85,0.9064613816586748,1.0,126
medquad_4529,What is (are) Myelodysplastic Syndromes ?,,"['Myelodysplastic syndromes are conditions where stem cells in the bone marrow do not mature into healthy blood cells, leading to a deficiency of healthy blood cells.']",A group of disorders characterized by ineffective hematopoiesis and an increased risk of developing acute myeloid leukemia.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a partially correct definition of Myelodysplastic Syndromes (MDS) but focuses on ""ineffective hematopoiesis and an increased risk of developing acute myeloid leukemia."" While these are related to MDS, the core issue is the failure of stem cells to mature into healthy blood cells, leading to a deficiency. The generated answer misrepresents the established medical definition by emphasizing the *mechanism* and a *potential outcome* rather than the *fundamental problem* of impaired cell maturation.",2.1027973907486457,0.6633587197778734,3.342922487136969,0.98,0.9286023599925051,0.92,123
medquad_214,What are the treatments for Crimean-Congo Hemorrhagic Fever (CCHF) ?,,"['Supportive care, ribavirin.']","CCHF is a viral hemorrhagic fever that is transmitted by ticks. The disease is endemic in the Middle East, Africa, and Asia.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides factual information about CCHF (transmission, endemic regions) but fails to address the question's core request: treatments. It adds details beyond the scope of the question, which specifically asked for treatments.",1.888730920391406,0.629576973463802,3.572656080758765,0.93,0.8342154677584099,0.99,124
medquad_1365,What causes What I need to know about Crohn's Disease ?,,"['An immune system attack on harmless bacteria and viruses, causing chronic inflammation in the intestinal lining; genes; unknown environmental triggers.']",Crohn's disease is an inflammatory bowel disease that causes inflammation of the digestive tract.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer is a correct definition of Crohn's disease, but it doesn't answer the question of what *causes* it. It adds information beyond the scope of the question, which asks for the etiology, not a definition.",2.0793278141301745,0.6559548926817141,3.5017805242344306,0.97,0.9158760998236326,0.96,97
medquad_1250,what research (or clinical trials) is being done for Neurosarcoidosis ?,,"['Research into disease mechanisms, predisposing factors, genetic underpinnings, and potential therapies.']",A phase 2 clinical trial of the drug natalizumab in patients with neurosarcoidosis.,0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"The generated answer fabricates a clinical trial involving natalizumab for neurosarcoidosis. While natalizumab is used for other neurological conditions, there's no established or widely known clinical trial specifically for neurosarcoidosis using this drug. This constitutes the invention of a non-existent medical study.",2.256810358017965,0.6793676122885758,3.503446746366214,1.0,0.9881033354002269,0.98,83
medquad_14032,What are the symptoms of Epiphyseal dysplasia hearing loss dysmorphism ?,,"['Abnormal dermatoglyphics, abnormality of the wrist, anteverted nares, behavioral abnormality, cognitive impairment, delayed skeletal maturation, depressed nasal bridge, epicanthus, facial asymmetry, hypertelorism, hypopigmented skin patches, proximal placement of thumb, seizures, sensorineural hearing impairment, short stature, wide mouth, abnormality of the genital system, deep philtrum, finger syndactyly, long philtrum, ptosis, scoliosis, abnormal localization of kidney.']","Abnormalities of the skull, facial features, and hearing loss.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer provides a very general summary of symptoms, which is not incorrect, but it adds a level of summarization/generalization that goes beyond the scope of simply listing the symptoms as requested by the question. The question asks for the symptoms of a specific condition, and the reference answer provides a list of specific symptoms. The generated answer provides a high-level summary, adding information not directly inferable from the question's request for a list of symptoms.",1.6375037612211734,0.6334729268855315,3.4667932505760723,0.96,0.7701170928713619,1.0,62
medquad_10840,What are the treatments for Erythromelalgia ?,,"['Aspirin, cooling/elevating extremities, various drugs (SSRIs, SNRIs, anticonvulsants, calcium antagonists, etc.), surgical sympathectomy.']","Topical capsaicin, oral antihistamines, and oral anticoagulants.",0.0,False,False,Factuality,A2_ContraindicationIndication,"Topical capsaicin is contraindicated for erythromelalgia, and antihistamines are not indicated. Oral anticoagulants are not a standard treatment.",2.210524808045299,0.6654342733809993,3.314572293526848,0.96,0.9523323388982092,0.96,64
medquad_13973,How to diagnose Amelogenesis imperfecta ?,,"['Family history, clinical examination, intraoral and extraoral X-rays, and genetic testing (AMELX, ENAM, MMP20 genes).']",Genetic testing for mutations in the CYP27A1 gene.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer suggests genetic testing for the CYP27A1 gene, which is associated with cerebrotendinous xanthomatosis, not Amelogenesis imperfecta. This is a misrepresentation of the established diagnostic criteria for Amelogenesis imperfecta.",2.002685734811565,0.667561911603855,3.480879339411248,0.97,0.8915046471231598,0.93,50
medquad_6196,How many people are affected by chronic granulomatous disease ?,,"['1 in 200,000 to 250,000 people']",At least 30,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect statistic about the prevalence of chronic granulomatous disease, which contradicts the correct prevalence rate.",2.06602239448046,0.6517575001113346,3.3421243864301258,0.98,0.9169082607446977,0.98,11
medquad_3163,What are the symptoms of Urinary Tract Infections ?,,"['Cloudy, bloody, or foul-smelling urine; pain or burning during urination; strong and frequent need to urinate; fever (possibly). If the infection spreads to the kidneys, additional symptoms include chills, sweats, fatigue, and pain. Symptoms vary by age and gender.']","Urinary tract infections are common in children and can be caused by bacteria, viruses, or parasites.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer focuses on the causes of UTIs in children, which is not a symptom. Symptoms are diagnostic criteria, and the answer fails to provide them, thus misrepresenting the definition of symptoms in the context of diagnosing a UTI.",2.1745453268507635,0.6859926735999583,3.410962621375792,0.99,0.9566806795662484,0.98,101
medquad_13930,What is (are) 1q21.1 microdeletion syndrome ?,,['A newly described chromosome abnormality where a segment of genetic material on the long arm of chromosome 1 at position 21.1 is missing.'],"A rare genetic disorder characterized by intellectual disability, seizures, and developmental delay.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,The generated answer provides a description of the syndrome that is too general and does not accurately define the syndrome based on the missing genetic material at a specific location on chromosome 1. It misrepresents the established definition of the syndrome.,2.2942223712897474,0.6906297504815614,3.530509562672583,0.96,0.9789473684210526,0.96,100
medquad_6195,What is (are) chronic granulomatous disease ?,,"['A disorder causing immune system malfunction, resulting in immunodeficiency and recurrent bacterial and fungal infections.']",A rare inherited disorder in which the body's immune system attacks and destroys certain types of bacteria.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes an autoimmune disorder, where the immune system attacks the body's own cells. This is not the mechanism of chronic granulomatous disease, which is caused by phagocytes not functioning properly to fight off infections. The answer misrepresents the established definition/mechanism of the disease.",2.2860924379979286,0.6881823966979767,3.5693450343382835,0.94,0.9658358111240268,1.0,107
medquad_12712,What are the symptoms of Mesomelia-synostoses syndrome ?,,"['Abnormality of the humerus, abnormality of the metacarpal bones, abnormality of the tibia, brachydactyly syndrome']","Abnormalities of the spine, short stature, and other abnormalities.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""abnormalities of the spine, short stature, and other abnormalities"" as symptoms of Mesomelia-synostoses syndrome. While these symptoms *could* be present in some cases, they are not the defining or characteristic symptoms of this specific syndrome, according to the reference answer. The generated answer misrepresents the established diagnostic criteria/symptoms for the syndrome.",2.0803591083241315,0.6562802297775406,3.515656471366219,0.98,0.9214671994690598,0.87,67
medquad_5168,What is (are) cytogenetically normal acute myeloid leukemia ?,,"['A form of acute myeloid leukemia where the bone marrow produces large numbers of abnormal, immature white blood cells (myeloid blasts), interfering with the production of normal blood cells.']",A type of acute leukemia that does not have any abnormal chromosomes.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer misrepresents the definition of cytogenetically normal AML. While it correctly states the absence of abnormal chromosomes, it omits the crucial aspect of the bone marrow producing abnormal, immature white blood cells, which is a key diagnostic criterion.",2.076071859539094,0.654927753367819,3.410366787846221,0.84,0.8464196845816327,0.89,69
medquad_1425,What is (are) What I need to know about Interstitial Cystitis/Painful Bladder Syndrome ?,,"['It causes bladder pain, frequent urination, and urgent urination.']","The most common cause of pelvic pain is interstitial cystitis, a chronic inflammatory disease of the bladder that causes pain and discomfort. The pain is often worse at night and may be accompanied by urinary frequency, urgency, and dysuria.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks ""What I need to know about Interstitial Cystitis/Painful Bladder Syndrome?"". The generated answer includes ""The most common cause of pelvic pain is interstitial cystitis"" and ""The pain is often worse at night"". These statements are not directly inferable from the question and add details beyond the scope of simply describing the condition.",2.2652846992041056,0.6819186431790949,3.5266124345646754,0.97,0.9750086216601863,1.0,241
