id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
medquad_4529,What is (are) Myelodysplastic Syndromes ?,,"['Myelodysplastic syndromes are conditions where stem cells in the bone marrow do not mature into healthy blood cells, leading to a deficiency of healthy blood cells.']",A group of disorders characterized by abnormalities in the development of blood cells.,0.0,False,False,Unknown,Other_Unclear,The generated answer provides a basic definition of Myelodysplastic Syndromes but lacks the specific details about stem cell maturation and blood cell deficiency found,2.2740723716864513,0.6845639961883518,3.4640943092753766,0.96,0.9689552966004403,1.0,86
medquad_621,What is the outlook for Paroxysmal Hemicrania ?,,"['Complete or near-complete symptom relief is common with treatment, but the condition may last indefinitely, remit, or stop spontaneously.']","The prognosis is good, but the condition is often difficult to treat.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,Because the error centers on a misrepresentation of a diagnostic hallmark and established understanding of treatment response—core to the definition and criteria of PH—it is most accurately classified as A3_DiagnosticCriteriaDefinition.,2.2613678299011695,0.6807395480298156,3.52862345771027,0.94,0.9531864727244719,1.0,69
medquad_1250,what research (or clinical trials) is being done for Neurosarcoidosis ?,,"['Research into disease mechanisms, predisposing factors, genetic underpinnings, and potential therapies.']",There is no research being done for Neurosarcoidosis.,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer states that ""There is no research being done for Neurosarcoidosis,"" which is incorrect. Research is being done, so the answer wrongly indicates that research is absent when it is actually present. This is analogous to stating something is unsafe when it is safe, or vice versa, thus falling under A2_ContraindicationIndication.",2.055830963614055,0.6188667860626172,2.874327848890043,0.98,0.8835670142370896,1.0,53
medquad_2260,What are the symptoms of Cirrhosis ?,,"['Fatigue, weakness, itching, loss of appetite, weight loss, nausea, abdominal bloating, edema, spider angiomas, jaundice.']","Liver cirrhosis, ascites, and hepatic encephalopathy.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""Liver cirrhosis, ascites, and hepatic encephalopathy"" which are complications or conditions *resulting from* cirrhosis, not the symptoms *of* cirrhosis itself. This misrepresents the definition/manifestation of the disease.",1.98042675784782,0.6601422526159401,3.3516419427139224,0.98,0.8505390643713867,1.0,53
medquad_13973,How to diagnose Amelogenesis imperfecta ?,,"['Family history, clinical examination, intraoral and extraoral X-rays, and genetic testing (AMELX, ENAM, MMP20 genes).']","Genetic testing for mutations in the AGL, ALDH1A1, and ALDH1A2 genes.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists incorrect genes (AGL, ALDH1A1, and ALDH1A2) for diagnosing Amelogenesis imperfecta. The correct genes are AMELX, ENAM, and MMP20. This constitutes a misrepresentation of established diagnostic criteria.",2.265951784475583,0.6821194558554753,3.3956965322003576,0.97,0.9705004224601648,1.0,69
medquad_8066,How many people are affected by Tangier disease ?,,"['Approximately 100, but more are likely undiagnosed.']",At least 100,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides a statistic (""At least 100"") about the prevalence of Tangier disease. While the reference answer also provides a similar statistic (""Approximately 100""), the generated answer's phrasing is vague and potentially misleading, as it doesn't acknowledge the possibility of undiagnosed cases, which is a crucial aspect of the disease's epidemiology. This constitutes a misstatement of epidemiological data.",2.084860703359344,0.6577003249006632,3.3520913348268206,0.95,0.8809762672658945,0.92,12
medquad_3163,What are the symptoms of Urinary Tract Infections ?,,"['Cloudy, bloody, or foul-smelling urine; pain or burning during urination; strong and frequent need to urinate; fever (possibly). If the infection spreads to the kidneys, additional symptoms include chills, sweats, fatigue, and pain. Symptoms vary by age and gender.']",Urinary tract infections (UTIs) are infections of the urinary tract.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides a definition of UTIs, which is not a symptom. The question asks specifically for symptoms, and the answer adds information beyond the scope of the question.",2.1757360989986374,0.6863683203888673,3.6083402234248,0.96,0.9258828253594854,1.0,68
medquad_13825,What are the symptoms of Congenital anosmia ?,,['Anosmia'],"Congenital anosmia, or total absence of the sense of smell, is a rare condition that affects the olfactory system.",0.0,False,False,Other/Unclear,Other/Unclear,"The generated answer accurately defines congenital anosmia. While it doesn't list symptoms as requested, it doesn't provide incorrect information, making it difficult to classify as a factuality error. It also doesn't directly contradict the question, making it difficult to classify as a faithfulness error.",2.146588803447969,0.6771733723893384,3.5770180661891584,1.0,0.9335241222890762,1.0,114
medquad_9430,What are the symptoms of Hemangioma thrombocytopenia syndrome ?,,"['Hemangioma, thrombocytopenia, microangiopathic hemolytic anemia, ventricular arrhythmia.']","Hemangioma, thrombocytopenia, and other abnormalities of the fingernails, teeth, kidneys, and urinary tract.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists symptoms (fingernail, teeth, kidney, urinary tract abnormalities) that are not part of the established diagnostic criteria or symptoms of Hemangioma thrombocytopenia syndrome. This misrepresents the established medical understanding of the syndrome's symptoms.",2.272054073325272,0.6839564278414374,3.1857694945465957,0.96,0.9680712576213186,0.99,108
medquad_650,what research (or clinical trials) is being done for Hydranencephaly ?,,"['The provided text states that research on normal brain development informs understanding of disorders like hydranencephaly, offering hope for new treatments and prevention, but it does not specify current research or clinical trials for hydranencephaly itself. UNANSWERABLE']",There is no research being done for Hydranencephaly.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks ""what research (or clinical trials) is being done for Hydranencephaly?"". The generated answer states ""There is no research being done for Hydranencephaly."" This is an extrapolation beyond the information provided in the question. The question does not state that there is research being done, nor does it state that there is no research being done. The generated answer makes a claim that is not directly addressed or reasonably inferable from the scope defined by the question.",2.0705701234860907,0.6531921488817507,3.096576874019363,0.95,0.8747168212468108,0.96,52
medquad_12712,What are the symptoms of Mesomelia-synostoses syndrome ?,,"['Abnormality of the humerus, abnormality of the metacarpal bones, abnormality of the tibia, brachydactyly syndrome']","Short stature, microcephaly, and mental retardation.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists symptoms (short stature, microcephaly, and mental retardation) that are not established diagnostic criteria or symptoms specifically associated with Mesomelia-synostoses syndrome. This misrepresents the established medical understanding of the syndrome's symptoms.",2.0117900070079515,0.6705966690026505,3.582861402733405,0.98,0.8642765450644095,1.0,52
medquad_1425,What is (are) What I need to know about Interstitial Cystitis/Painful Bladder Syndrome ?,,"['It causes bladder pain, frequent urination, and urgent urination.']",Interstitial cystitis/painful bladder syndrome (IC/PBS) is a chronic bladder disorder that causes painful urination.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"Therefore, the error fits A3_DiagnosticCriteriaDefinition, as it misrepresents the accepted definition and clinical profile of the condition.",2.2824302389292437,0.6870799649282098,3.3925133095303366,0.9,0.9420038981695196,1.0,116
medquad_10851,What are the symptoms of Spinocerebellar ataxia 31 ?,,"['Late onset, gaze-evoked horizontal nystagmus, sensorineural hearing impairment, ataxia']","Cerebellar ataxia, progressive weakness of the muscles of the arms and legs, and ataxia of gait.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""progressive weakness of the muscles of the arms and legs"" as a symptom of Spinocerebellar ataxia 31. While weakness can occur in some ataxias, it's not a defining or primary symptom of SCA31 specifically, and the reference answer doesn't include it. This misrepresents the established symptoms relevant to the question.",1.8565315693393705,0.6613098880916192,3.621255554798113,0.94,0.7758633170492345,0.99,96
medquad_9644,What causes Benign schwannoma ?,,"['The cause is unknown, but mutations in the NF2, SMARCB1, or LZTR1 genes are associated with some cases.']",Benign schwannoma is a benign tumor of Schwann cells.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer provides a definition of benign schwannoma, but the question asks about the cause. This is a misrepresentation of the established purpose of a medical concept/method relevant to the question.",1.9872272814564733,0.626900409489905,3.315633579445821,0.9,0.812701449048256,0.94,53
medquad_13681,What are the symptoms of Silicosis ?,,"['Chronic cough, shortness of breath, weakness, fever, severe breathing difficulty, weight loss, night sweats, chest pains.']",Silicosis is a lung disease caused by inhaling dust containing silica.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer provides a definition/cause of silicosis, but the question asked for the symptoms. This is a misrepresentation of the established purpose of a medical concept (symptoms vs. cause/definition).",2.2783322855109223,0.6858463580284613,3.5320056657904986,0.83,0.9044946595255271,0.94,70
medquad_11340,Is Binswanger's disease inherited ?,,['No'],Yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The answer incorrectly states that Binswanger's disease is inherited, which is a factual error regarding the nature of the disease. This is akin to stating something is safe when it is unsafe, or indicated when it is contraindicated, but applied to the concept of inheritance.",1.3101412583227037,0.5642471277243661,2.7430455850167568,0.02,0.06715002809951676,0.3,3
