id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
5327139ad6d3ac6a3400000d,Is the Prostate- Specific Antigen (PSA) test relevant only for prostate cancer?,,['no'],yes,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly states that the PSA test is only relevant for prostate cancer, which contradicts the established medical understanding that PSA levels can be elevated in other conditions like benign prostatic hyperplasia (BPH) or prostatitis. This is a misrepresentation of the diagnostic utility of the PSA test.",0.506752659100211,0.506752659100211,2.836911769781439,0.39,0.28953156685309733,0.2435721610883978,3
6206cfd5c9dfcb9c09000040,Which one was the first chromone in clinical use?,,['Khellin'],17-O-tetrahydrofolate,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,17-O-tetrahydrofolate is not a chromone and has no association with being the first chromone in clinical use. This is a misrepresentation of the definition/purpose of a medical concept.,1.9725778147146444,0.5938050910104149,2.644514136268202,0.9,0.877826816421242,0.8440948009740736,21
5a882b5761bb38fb24000013,List the four most important interferonopathies,,"['Aicardi-Goutières syndrome', 'chilblain lupus', 'ubiquitin specific peptidase 18 (USP18)-deficiency', 'Singleton-Merten syndrome']","AIDS, HIV, Lyme disease, and tuberculosis",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists AIDS, HIV, Lyme disease, and tuberculosis, which are infectious diseases, not interferonopathies. This misrepresents the definition of interferonopathies, which are genetic disorders related to interferon dysregulation.",2.256925537673131,0.6794022848196711,3.295638364707141,0.87,0.9240880581199048,0.8752291065706956,41
5a981bcffcd1d6a10c00002d,List 3 symptoms of Wernicke encephalopathy.,,"['ophthalmoplegia', 'ataxia', 'acute confusion']","1. Difficulty in swallowing, 2. Difficulty in breathing, 3. Difficulty in walking.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists symptoms (difficulty swallowing, breathing, walking) that are not recognized as diagnostic criteria or typical symptoms of Wernicke encephalopathy. This misrepresents the established medical definition/symptoms of the condition.",2.2662416912978545,0.6822067265049265,3.529514225089615,0.96,0.9734894618566116,0.9305737949527624,82
5e342175fbd6abf43b000064,List features of the Currarino triad.,,"['sacral agenesis', 'anorectal malformation', 'pre-sacral mass']",1. Currarino syndrome,0.0,False,False,Faithfulness,A2_InstructionMisinterpretation,"The question asks for a list of ""features,"" but the answer provides the name of the syndrome itself, not the features. This is a failure to follow the specific task instructed by the question.",2.144440185237931,0.6455408196638415,3.104971846604002,0.71,0.8153308376506412,0.8434253733030431,21
56cf4b623975bb303a00000a,List the neurotransmitters that are metabolized by MAOA.,,"['serotonin', 'norepinephrine', 'dopamine']","serotonin, dopamine, and norepinephrine",0.0,False,False,Other/Unclear,Other/Unclear,The generated answer is identical to the correct answer. There is no error.,1.4492359007866242,0.6241519295871767,2.08128408713861,0.87,0.7478330163889824,0.7889205350382892,39
621b4a223a8413c65300003a,What is Alphafold?,,['Highly accurate protein structure prediction approoach'],Alphafold is a protein that is involved in the folding of the beta-sheet of the beta-barrel domain of the alpha-helix.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly defines Alphafold as a protein involved in protein folding, when it is actually a protein structure prediction method. This misrepresents the established function/purpose of Alphafold.",2.281993888175682,0.6869486102627571,3.602189569366767,0.93,0.9611374522566967,0.9290428516753292,118
61f60735882a024a10000022,Which disease is treated with Risdiplam?,,['spinal muscular atrophy'],Tay-Sachs disease,0.0,False,False,Factuality,A2_ContraindicationIndication,"Risdiplam is indicated for spinal muscular atrophy, not Tay-Sachs disease. Stating it treats Tay-Sachs disease is factually incorrect regarding its approved use.",2.0134407029184813,0.6711469009728271,3.2954888055722953,0.94,0.907796598520254,0.8592143506275471,17
601ff55a1cb411341a000077,What are the five traits associated with metabolic syndrome?,,"['obesity', 'insulin resistance', 'dyslipidemia', 'hypertension', 'hyperglycemia']","high blood pressure, high blood sugar, high cholesterol, high triglycerides, and high fasting glucose",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""high cholesterol"" and ""high triglycerides"" as separate traits, while the correct answer consolidates these into ""dyslipidemia."" This misrepresents the established diagnostic criteria for metabolic syndrome, where dyslipidemia is the broader category encompassing these lipid abnormalities.",1.8450658521516003,0.6572257172239875,2.819074102418235,0.88,0.8394746808411659,0.8767519325782572,101
5a7612b483b0d9ea6600001d,Is enzastaurin effective treatment of glioblastoma?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer incorrectly states that enzastaurin is an effective treatment for glioblastoma, which contradicts established medical knowledge. This is a factuality error related to incorrect indication.",2.220446049250313e-16,0.0,-0.0,0.23,0.09473684210526326,0.1166613638672864,3
536787467d100faa09000010,Which is the relation between sweating and anaerobic threshold?,,['There is no clear evidence of the relationship between sweating and anaerobic threshold'],sweating is related to anaerobic threshold,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly states a relationship between sweating and anaerobic threshold, contradicting the correct answer which states there's no clear evidence of such a relationship. This misrepresents the established understanding (or lack thereof) of the physiological relationship between these two concepts.",0.6558558636268994,0.4137989784165151,2.140239666582166,0.97,0.6273322123369668,0.6786075721890705,42
626aa929e764a53204000039,What happens to the expression levels of piRNAs in the case of intracranial aneurysm rupture?,,['Decreased'],piRNAs are upregulated in the case of intracranial aneurysm rupture.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer states that piRNAs are upregulated in the case of intracranial aneurysm rupture, which contradicts the correct answer that they are decreased. This is a misrepresentation of the expression levels of piRNAs in the context of intracranial aneurysm rupture, which is a factuality error related to the definition/criteria of the condition.",2.16177832652963,0.6819651334167286,3.5690075067644678,0.96,0.9506933358749146,0.9173530160030128,68
5c72a9147c78d6947100006e,Which drugs are included in the Lonsurf pill?,,"['trifluridine', 'tipiracil']","Lonsurf, Lonsurf 250mg, Lonsurf 500mg, Lonsurf 1000mg, Lonsurf 2000mg",0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks about the *ingredients* of the Lonsurf pill. The generated answer lists different dosages/strengths of the Lonsurf pill, not the drugs included in the pill. This ignores the core request of the question.",2.276462510165269,0.6852834995642667,3.5839132045530144,0.93,0.9599303880360723,0.9325771410444552,69
58a45d6060087bc10a00001d,Which diseases are involved in the severe cutaneous reactions (SCAR) spectrum?,,"['Stevens-Johnson syndrome', 'Toxic epidermal necrolysis', 'Acute generalized exanthematous pustulosis']","Eosinophilic granulomatous disease, eosinophilic granulomatous disease, and eosinophilic granulomatous disease with cutaneous involvement",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""Eosinophilic granulomatous disease"" (likely referring to Eosinophilic Granulomatosis with Polyangiitis, EGPA) as a SCAR spectrum disease. This is incorrect; EGPA is a vasculitis, not a SCAR. This misrepresents the established diagnostic criteria/definition of SCAR.",2.1758171149468013,0.6863938780749724,2.9080363502604136,0.92,0.9327042662451566,0.9281885402938276,137
5e361c8792b3349b55000001,What is dystopia canthorum?,,['a prominent broad nasal root with increased intercanthal distance.'],"a rare genetic disorder characterized by a lack of the dystrophin protein, which is involved in muscle development.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes Duchenne Muscular Dystrophy, not dystopia canthorum. This is a misrepresentation of the definition of dystopia canthorum.",1.9786996684207274,0.6242102470943071,3.237230306313737,0.92,0.8896890507754205,0.9245040947382336,115
5fe31316a43ad31278000043,What induces downstream of gene (DoG) readthrough transcription?,,['stress conditions'],Nuclear factor (NF) kappa B,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""Nuclear factor (NF) kappa B"" is incorrect. NF-kB is a transcription factor involved in immune responses and other cellular processes, but it is not a known inducer of downstream of gene (DoG) readthrough transcription. The correct answer is ""stress conditions."" This constitutes a misrepresentation of the established function/purpose of a medical concept (NF-kB) relevant to the question.",2.030038506017729,0.6404058471711677,3.182006180690872,0.91,0.8956291181665219,0.8727759843723354,27
5c57041807647bbc4b000015,What 2 biological processes are regulated by STAMP2 in adipocytes?,,"['metabolic response', 'inflammation', 'insulin resistance']",lipogenesis and lipotoxicity,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer provides ""lipogenesis and lipotoxicity"" as biological processes regulated by STAMP2 in adipocytes, which is incorrect. The correct answers are metabolic response, inflammation, and insulin resistance. This constitutes a misrepresentation of the established function/purpose of STAMP2 in adipocytes, which falls under DiagnosticCriteriaDefinition.",2.0689803839370877,0.6526906418908032,3.462121356211391,0.92,0.9093902213168342,0.8672529983135314,28
5a76160a83b0d9ea66000020,Which sequence-based algorithm for branch point prediction has been proposed?,,['BPP'],SBP,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""SBP"" is incorrect. The correct sequence-based algorithm for branch point prediction is ""BPP"". The model misrepresents the established abbreviation for the algorithm.",2.064286930715034,0.6214122858023597,2.448576380811973,0.92,0.9083660100904725,0.8587452367354608,3
5a6a02a3b750ff4455000021,What protein is the most common cause of hereditary  renal amyloidosis?,,['Fibrinogen A Alpha protein'],TGF-β1,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer, TGF-β1, is not the most common cause of hereditary renal amyloidosis. The correct answer is Fibrinogen A Alpha protein. This is a misrepresentation of the established cause of a medical condition.",2.126515297516683,0.6401448907908367,2.9422423995458242,0.92,0.9219455620452945,0.8718444068733213,6
5a96c74cfcd1d6a10c000029,"What illness is transmitted by the Lone Star Tick, Amblyomma americanum?",,"['human monocytic ehrlichiosis', 'tuleremia', 'southern tick-associated rash illness [STARI] or Masters disease', 'tide water spotted fever']",Lyme disease,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,The Lone Star Tick is not known to transmit Lyme disease. Lyme disease is transmitted by the blacklegged tick (Ixodes scapularis) and the western blacklegged tick (Ixodes pacificus). This is a misrepresentation of the established vector for Lyme disease.,0.618223385598766,0.309111692799383,1.4208232226081772,0.91,0.5875410585932661,0.605596889393548,12
5a7639419e632bc066000005,Which algorithm has been developed for prediction of protein subcellular localization using deep learning?,,['DeepLoc'],DeepMicro,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""DeepMicro"" is not a valid algorithm for prediction of protein subcellular localization using deep learning. The correct answer is DeepLoc. This is a misrepresentation of an established medical concept/method.",1.8701607801199902,0.6233869267066634,3.2834934204617556,0.93,0.8712667168510237,0.8339114887033813,9
5165932e298dcd4e51000059,Which are the DNA (cytosine-5-)-methyltransferases inhibitors?,,"['5-azacytidine', '5-azadeoxycytidine', '5-azacytosine', '5-fluorodeoxycytidine', '5,6-dihydro-5-azacytosine', ""4'-thio-2'-deoxycytidine"", 'hydralazine', '2-(1H)-pyrimidinone riboside', '2-(1H)-pyrimidinone', 'procaine', 'procainamide', 'RSC133', 'Psammaplin A']",cytosine-5-methyltransferase inhibitors,0.0,False,False,Faithfulness,A2_InstructionMisinterpretation,"The question asks for a list of DNA (cytosine-5-)-methyltransferases inhibitors, but the answer only provides the name of the enzyme being inhibited, failing to provide any actual inhibitors as requested. This is a failure to follow the instructions of the question.",2.1908812434009377,0.6595209712012821,3.2260391483374296,0.98,0.9675705265467469,0.9000291315299043,39
6238a32a3a8413c6530000b9,What are the symptoms of an incidental durotomy (ID).,,"['postural headaches', 'vomiting', 'dizziness', 'photophobia', 'tinnitus', 'vertigo', 'menningitis']",The patient is found to have a durotomy in the right ear.,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The generated answer discusses a durotomy in the right ear, which is inconsistent with the question that asks about an incidental durotomy (ID), typically associated with spinal procedures, not ear-related issues. The answer ignores the context of ""incidental"" and the implied location.",2.1738424296087793,0.6543917771593092,3.1507548144429744,0.89,0.9164838742592081,0.9015599694164728,57
5e30b870fbd6abf43b000038,Which graph database is used by the Reactome graph database?,,['Neo4j'],UniProtKB/Swiss-Prot,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks about the graph database used by Reactome. The generated answer, UniProtKB/Swiss-Prot, is a protein knowledgebase, not a graph database. It ignores the core entity and constraint specified in the question.",1.6903804644808442,0.6021256703950735,2.813816561266756,0.87,0.8004558843769274,0.8050412067442229,20
533ea8fcc45e133714000010,What is the name of the stem loop present in the 3' end of genes encoding for selenoproteins?,,['SECIS'],Selenoprotein S,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly identifies ""Selenoprotein S"" as the stem loop present in the 3' end of genes encoding for selenoproteins. The correct answer is SECIS (selenocysteine insertion sequence). This is a misrepresentation of the established definition/function of a medical concept (SECIS element).",1.9992429446450855,0.6018320949577551,2.6960168548802166,0.97,0.9204878196546246,0.8749152842311493,15
58cdb41302b8c60953000042,What tissue is most affected in Ehlers-Danlos syndromes?,,['connective tissue'],Collagen,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""Collagen"" is incorrect because while collagen is a component of connective tissue and is affected in Ehlers-Danlos syndromes, the *tissue* most affected is connective tissue itself. The generated answer misrepresents the established definition/scope of the affected tissue in the context of the disease.",1.44663041885157,0.5153001522840177,3.0758742682904336,0.88,0.7525276027604266,0.751060825459575,8
5c53131e7e3cb0e231000012,Please list symptoms of measles.,,"['red rash on skin', 'high fever', 'conjunctivitis', 'coryza', 'cough']","fever, rash, conjunctivitis, and conjunctival hyperemia",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""conjunctival hyperemia"" as a symptom of measles. While conjunctivitis (inflammation of the conjunctiva) is a symptom, conjunctival hyperemia (increased blood flow in the conjunctiva) is a sign of conjunctivitis, not a distinct symptom of measles itself. It misrepresents the established diagnostic criteria/symptoms of measles.",1.7927337127087266,0.6385846330376966,2.946431214220199,0.83,0.8017389065117538,0.8364608708250711,55
5a9d99ac4e03427e73000002,What is measured with the Proseek panels?,,"['Differnet Proseek multiplex protein biomarker panels exists: CVD, inflammatory, neurology and oncology biomarker.']",Proseek panels are used to measure the levels of specific proteins in the blood.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks *what* is measured, implying the *types* of biomarkers or panels. The answer, while factually correct that Proseek panels measure protein levels, adds a detail (""in the blood"") that is not directly requested or implied by the question. It goes beyond the scope of the question.",2.229347117892738,0.67110035323276,3.411621094489538,0.92,0.9443856503711958,0.9313836593918882,80
530f900ee3eabad021000003,Which hormone concentrations are altered in patients with the Allan–Herndon–Dudley syndrome?,,['Thyroid'],"PTH, FSH, and LH",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer lists PTH, FSH, and LH as altered hormone concentrations in Allan-Herndon-Dudley syndrome, which is incorrect. The correct answer is thyroid hormones. This constitutes a misrepresentation of the established diagnostic criteria/definition of the syndrome.",1.854863862870402,0.618287954290134,3.248449061723176,0.8,0.7995075518244735,0.8218858042991466,16
606b648394d57fd879000069,What is the origin of  HEp-2 cells?,,['human larynx epidermoid carcinoma cell line'],Hepatitis B virus,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly identifies the origin of HEp-2 cells as Hepatitis B virus. HEp-2 cells are a human larynx epidermoid carcinoma cell line, not a virus. This is a misrepresentation of the established definition/origin of a medical entity.",1.9912543471080868,0.6281708072594994,3.104184606461332,0.92,0.8924287484450462,0.8637774598615962,17
5e9208da2d3121100d00000a,List the major families of Histones.,,"['H1', 'H2A', 'H2B', 'H3', 'H4']","H3, H4, H5, H6, H7, H8, H9, H10, H11, H12, H13, H14, H15, H16, H",0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"The answer lists histone families H5-H16, which are not recognized or established histone families. This constitutes the fabrication of non-existent medical entities.",1.9846612491719586,0.6615537497239862,3.211106064679561,0.99,0.9278320996388219,0.9077496994216218,64
5c580fe107647bbc4b00001b,List clinical disorders or diseases where uc.189 is involved?,,"['Esophageal squamous cell carcinoma', 'Cervical squamous cell carcinomas', 'Endometrial adenocarcinomas']",UC.189 is involved in the development of chronic kidney disease.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly associates UC.189 with chronic kidney disease. The correct answer lists cancers, indicating UC.189's involvement in oncogenesis, not kidney disease. This is a misrepresentation of the established function/purpose of a medical concept (UC.189's role in disease).",2.244351525303543,0.6756171299305751,3.3741267279298803,0.95,0.9634494045878812,0.9195737818931918,64
5357b9bcf1005d6b58000008,Which are the major intramolecular phosphorylation sites of human Chk2 involved in cell cycle control?,,"['T68', 'S19', 'S33/35']","S100A1, S100A2, S100A3, S100A4, S100A5, S100A6, S100A7, S",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists S100A1-S100A7, which are calcium-binding proteins, not phosphorylation sites of Chk2. This is a misrepresentation of the established function/purpose of a medical concept (phosphorylation sites).",2.1990149696624783,0.6619694667825257,3.230414913567167,0.99,0.9746086363489788,0.9207124736489302,57
5be94f3d133db5eb78000022,List 3 diseases for which saRNAs have been evaluated as a potential treatment.,,"['Breast cancer', 'Bladder cancer', 'Liver cancer']","Alzheimer's disease, Parkinson's disease, and Huntington's disease.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists Alzheimer's, Parkinson's, and Huntington's diseases. While saRNAs are being explored in research, stating they have been *evaluated as a potential treatment* for these specific diseases is a misrepresentation of the current state of medical research and development. This constitutes a factuality error related to the established purpose/function of a medical method (saRNA treatment) in relation to these diseases.",2.230909211876135,0.6715705903778086,2.8153484566824556,0.96,0.9657791640509616,0.9218623812302088,67
55411d9f379ddf3f47000001,Which is the most typical peptide sequence responsible for retrieval of endoplasmic reticulum (ER) lumenal proteins from the Golgi apparatus?,,['the carboxyl-terminal Lys-Asp-Glu-Leu (KDEL)'],Glycine,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""Glycine"" misrepresents the established medical definition/function of the KDEL sequence, which is the known peptide sequence responsible for ER retrieval. Glycine is an amino acid, not a retrieval sequence.",2.05052725998506,0.6468693294169648,2.965957491908819,0.88,0.88431072597278,0.8302097310912252,7
51406e6223fec90375000009,Does metformin interfere thyroxine absorption?,,['no'],yes,0.0,False,False,Factuality,A2_ContraindicationIndication,"The generated answer incorrectly states that metformin interferes with thyroxine absorption, which is a contraindication/indication error. The correct answer is no, metformin does not interfere with thyroxine absorption.",0.2707531975690594,0.2707531975690594,2.4162383493198742,0.41,0.24855778527720981,0.2182237991023498,3
5d35f1267bc3fee31f000004,Which is the effect of the HP1a protein on chromatin?,,['heterochromatic gene silencing'],It enhances the transcription of genes.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer contradicts the established function of HP1a protein, which is heterochromatic gene silencing, not enhancing transcription. This is a misrepresentation of the established function of a medical concept.",2.2100058836315304,0.6652780615669726,3.3429531183193943,0.97,0.9664807715384527,0.9088190385370446,39
622664fa3a8413c653000086,In which aspects of the immune response is m6A methylation implicated?,,"['pathogen recognition', 'immune cell activation', 'immune cell fate decisions', 'immune reactions']",m6A methylation is implicated in the immune response to viral infections.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,The question asks about aspects of the immune response where m6A methylation is implicated. The answer provides a specific example (viral infections) which is not directly addressed or reasonably inferable from the question's scope. It adds a detail beyond the question's request.,2.0001306966676777,0.6667102322225592,3.4813306418471948,0.97,0.9206815460101984,0.9092695431855204,73
5c76d0417c78d694710000a8,What is the cause if the rare disease cystinosis?,,['Mutations in the cystinosin lysosomal cystine transporter (CTNS) gene'],cystinosis,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer ""cystinosis"" simply restates the disease name instead of providing the cause, which is a mutation in the CTNS gene. This misrepresents the definition/cause of the disease.",2.258583669393074,0.6799014322041359,3.350540999490391,0.91,0.9455025292745343,0.8864107260102778,10
53592c1e9a4572de6f000002,Which value of nuchal translucency thickness is set as the threshold for high-risk for Down Syndrome?,,['3mm'],1.5mm,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer misrepresents the established threshold for nuchal translucency thickness used in Down syndrome screening, which is a diagnostic criterion.",2.0918456018029294,0.6599038150275297,3.5739357155915115,0.95,0.9301693714127242,0.8626133616918137,5
5c0117fd133db5eb7800002a,When did delafloxacin receive its first approval in the USA for acute bacterial skin and skin structure infections?,,['2017'],1999,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect year (1999) for the approval of delafloxacin, which is a factual error related to the drug's history and timeline. This falls under statistical/epidemiological errors as it pertains to a specific date related to the drug's approval and introduction.",2.1568409042380168,0.6804075501018657,3.577358811165998,1.0,0.9706685169923133,0.9084581356094462,4
60329dc11cb411341a000147,What is Congo red agar plates used for?,,['Assessment of bacterial biofilm-formation ability.'],Infectious diseases,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer ""Infectious diseases"" misrepresents the purpose of Congo red agar plates. Congo red agar plates are used to assess bacterial biofilm-formation ability, not to diagnose infectious diseases in general. This is a misrepresentation of the established function/purpose of a medical method.",2.2773570017031934,0.6855527683480496,3.5831423298309497,0.88,0.9338097956234184,0.8816842078148585,19
5a8b27e6fcd1d6a10c00001e,Which R package has been developed for analyzing Non-invasive prenatal testing (NIPT) data?,,['RAPIDR (Reliable Accurate Prenatal non-Invasive Diagnosis R package)'],Non-invasive prenatal testing (NIPT) data analysis package,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a generic description instead of the specific R package name (RAPIDR). This misrepresents the established name/definition of the tool used for NIPT data analysis, which falls under misrepresenting the established function/purpose of a medical concept/method.",1.6428802636154587,0.5852057574577485,2.849855493467787,0.95,0.8321955943527497,0.8521771127792434,58
550899c92e93f0133a000003,Is K-63 linked protein ubiquitination related to proteasomal degradation?,,['no'],yes,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer states that K-63 linked protein ubiquitination is related to proteasomal degradation, which is factually incorrect. K-48 linked protein ubiquitination is related to proteasomal degradation. This is a misrepresentation of the established function of a medical concept.",2.220446049250313e-16,0.0,-0.0,0.14,0.047368421052631685,0.0990644256181221,3
602c1d3b1cb411341a00011e,Which receptors does bimagrumab block?,,['activin type II receptors'],GPR109A,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer states that bimagrumab blocks GPR109A, which is factually incorrect. Bimagrumab blocks activin type II receptors. This is a misrepresentation of the established function/purpose of a medical concept.",2.0694150090270647,0.6229559911943949,2.8627037359654697,0.95,0.9252745394312227,0.8712536465647025,7
