id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
medquad_2048,What are the complications of Gastritis ?,,"['Peptic ulcers, atrophic gastritis, anemia, vitamin B12 deficiency and pernicious anemia, growths in the stomach lining.']","Gastritis can lead to ulcers, bleeding, and perforation.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""bleeding and perforation"" as complications of gastritis. While these can occur *in the context of* gastritis leading to ulcers, they are more accurately described as complications *of ulcers* rather than direct complications of gastritis itself. The answer misrepresents the direct consequences of gastritis.",2.0013387755879486,0.6671129251959829,3.444080653978865,1.0,0.9152064713284012,0.97,56
medquad_2220,What is (are) Cushing's Syndrome ?,,['A hormonal disorder caused by prolonged exposure to high levels of cortisol.'],A group of disorders characterized by excessive production of cortisol by the adrenal glands.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer, while partially correct, defines Cushing's Syndrome as *only* caused by excessive cortisol production by the adrenal glands. The reference answer correctly states it's a hormonal disorder caused by prolonged exposure to high levels of cortisol, which can have other causes (e.g., exogenous steroid use). The generated answer misrepresents the established medical definition by limiting the cause.",2.1188342000790046,0.6684177698573113,3.3869563095618442,0.96,0.9267367489606705,1.0,93
medquad_7009,Is cryptogenic cirrhosis inherited ?,,['Yes'],No,0.0,False,False,Factuality,A2_ContraindicationIndication,"The question asks if cryptogenic cirrhosis is inherited, and the correct answer is yes. The generated answer states ""No,"" which is a direct contradiction of a factual statement. This is akin to stating something is safe when it is unsafe, or vice versa, but in the context of inheritance.",0.6941804410754657,0.43797909462186924,3.4460149236935482,0.27,0.13414811056540868,0.02,2
medquad_2364,What is (are) Human Growth Hormone and Creutzfeldt-Jakob Disease Resource List ?,,"['Human Growth Foundation, MAGIC Foundation, Creutzfeldt-Jakob Disease Foundation']",Human Growth Hormone (HGH) and Creutzfeldt-Jakob Disease (CJD) are both rare diseases that affect the body's growth and development.,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks for a resource list related to Human Growth Hormone and Creutzfeldt-Jakob Disease. The generated answer instead provides a definition of the diseases, ignoring the explicit request for a resource list.",2.1273309992637817,0.6710982115652101,3.0667443422597866,0.9,0.8958442614261425,0.9,132
medquad_7012,What are the genetic changes related to medullary cystic kidney disease type 1 ?,,['Insertion of a single cytosine nucleotide into the MUC1 gene.'],Mutations in the MCPH1 gene that cause the body to produce too much of a protein called MCPH1.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,The generated answer incorrectly states that mutations in the MCPH1 gene are related to medullary cystic kidney disease type 1. The correct gene associated with this condition is MUC1. This is a misrepresentation of the established genetic cause of the disease.,2.2957709476611043,0.6910959184199162,3.358066346346032,0.91,0.9497869721275054,0.99,94
medquad_5328,"What are the genetic changes related to GM2-gangliosidosis, AB variant ?",,['Mutations in the GM2A gene.'],Mutations in the GALC gene that cause the enzyme GALC to be deficient.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer states that mutations in the GALC gene cause GM2-gangliosidosis, AB variant. However, GM2-gangliosidosis, AB variant, is caused by mutations in the GM2A gene. Mutations in the GALC gene cause Krabbe disease. This is a misrepresentation of the genetic cause of the disease.",2.2918223385742316,0.6899072686436162,3.3641463078327694,1.0,0.9986526689986183,1.0,70
medquad_9266,What are the symptoms of Yemenite deaf-blind hypopigmentation syndrome ?,,"['Cafe-au-lait spot, delayed eruption of teeth, freckling, hypopigmented skin patches, irregular hyperpigmentation, macrodontia, nystagmus, strabismus, anterior chamber synechiae, gait disturbance, high forehead, iris coloboma, microcornea, ocular albinism, short philtrum, abnormality of the palate, blepharophimosis, hypermetropia, hypertonia, taurodontia, chorioretinal coloboma, numerous pigmented freckles, patchy hypo- and hyperpigmentation, severe sensorineural hearing impairment, white forelock.']","Hypopigmentation, deafness, and blindness.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer provides a very simplified version of the symptoms, only listing the three main components in the name of the syndrome. While technically correct, it omits the numerous other symptoms listed in the reference answer, which are relevant and within the scope of the question. The model adds a level of summarization/simplification that goes beyond the direct request for symptoms.",2.1113826440888905,0.666067065665028,3.5061311983454324,0.96,0.9245961665204478,0.97,42
medquad_7719,What are the genetic changes related to acatalasemia ?,,['Mutations in the CAT gene.'],Mutations in the ATM gene that cause the body to lack the enzyme catalase.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer incorrectly states that mutations in the ATM gene cause acatalasemia. Acatalasemia is caused by mutations in the CAT gene, not the ATM gene. This is a misrepresentation of the established genetic cause of the disease.",2.2839288695505897,0.6875310976976555,3.5217671319000594,0.95,0.9686073619683104,0.99,74
medquad_10919,What are the treatments for Cholesteatoma ?,,"['Careful ear cleaning, antibiotics, eardrops, and surgery.']",Surgery to remove the cyst.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer is not incorrect, but it only provides one treatment option when the question implies that there are multiple treatments. It adds a detail (surgery) without acknowledging other treatments.",2.048190362485839,0.6827301208286131,3.3037163326198433,0.91,0.8786653629133593,0.71,27
medquad_13812,What is (are) Oculopharyngeal muscular dystrophy ?,,['A genetic muscle disorder with slowly progressive muscle disease affecting the upper eyelids and throat.'],"A rare inherited disorder that causes progressive muscle weakness and wasting, especially in the face, neck, and throat.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes general muscle weakness and wasting in the face, neck, and throat, which is a broader description than the specific upper eyelids and throat involvement characteristic of Oculopharyngeal muscular dystrophy. This misrepresents the established diagnostic criteria/definition of the condition.",2.154538600210523,0.6796812540455092,3.2792704683632,0.99,0.9536600938381175,0.99,120
medquad_6651,What is (are) Menkes syndrome ?,,"['A disorder affecting copper levels in the body, characterized by sparse, kinky hair, failure to thrive, and nervous system deterioration.']","A rare genetic disorder characterized by the presence of copper deficiency, mental retardation, and abnormalities of the heart, bones, and teeth.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer accurately describes Menkes syndrome as a rare genetic disorder with copper deficiency. However, it lists ""abnormalities of the heart, bones, and teeth"" as characteristics, which are not the primary or defining features of Menkes syndrome. The reference answer focuses on the key diagnostic criteria: sparse, kinky hair, failure to thrive, and nervous system deterioration. Therefore, the generated answer misrepresents the established medical criteria/definition of the syndrome.",2.2741370382676815,0.6845834627690193,3.41571626650694,0.99,0.9880167190480545,0.99,145
medquad_8571,What is (are) leptin receptor deficiency ?,,"['A condition causing severe obesity, hyperphagia, abnormal eating behaviors, and hypogonadotropic hypogonadism.']","A rare genetic disorder characterized by a deficiency in the leptin receptor, which is involved in regulating appetite and energy balance.",0.0,False,False,Other/Unclear,Other/Unclear,The generated answer is generally correct and aligns with the reference answer. It accurately describes leptin receptor deficiency. There is no clear factuality or faithfulness error.,1.9469178072121036,0.6489726024040345,3.294452698877716,0.95,0.8717953722094436,0.98,138
medquad_462,what research (or clinical trials) is being done for Isaacs' Syndrome ?,,"[""The provided text does not mention Isaacs' Syndrome.""]",A clinical trial for Isaacs' Syndrome is currently underway.,0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"The generated answer invents a clinical trial for Isaacs' Syndrome, which is not mentioned in the provided text. This constitutes a fabricated entity (clinical trial) related to the question's topic.",2.239267209329615,0.6740865983149893,3.4521445365028796,0.94,0.9502220074087557,1.0,60
medquad_2849,What are the stages of Penile Cancer ?,,"['Stage 0 (Carcinoma in Situ), Stage I, Stage II, Stage III, Stage IV']",Stage 0: Cancer cells are found only in the epithelium of the penis.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer provides a definition for Stage 0 penile cancer, which is a misrepresentation of the established staging system. While the definition itself might be partially correct, it fails to list all the stages as requested by the question, and instead provides a definition, thus misrepresenting the purpose/definition of the staging system itself.",2.2695824525245656,0.6832123958425178,3.40844899438065,0.98,0.9811527835679387,1.0,68
medquad_234,How to diagnose Tuberculosis (TB) ?,,"['Medical history, physical examination, chest x-ray, and other laboratory tests.']","Chest X-ray, sputum culture, and sputum smear.",0.0,False,False,Other/Unclear,Other/Unclear,"The generated answer is not entirely incorrect, as chest X-ray, sputum culture, and sputum smear are valid diagnostic methods for TB. However, it omits other important diagnostic methods like medical history and physical examination. It's not a clear factuality error, nor a faithfulness error, as it partially answers the question correctly. Therefore, it falls under the Other/Unclear category.",2.151885803349413,0.6788443898105814,3.5349372812263886,0.85,0.8751202563796631,0.81,46
medquad_327,What is (are) Multiple System Atrophy ?,,['A progressive neurodegenerative disorder characterized by autonomic nervous system failure and motor control symptoms.'],"A rare neurodegenerative disorder that affects the brain and spinal cord, causing symptoms such as muscle weakness, balance problems, and difficulty speaking.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a definition of Multiple System Atrophy (MSA) that is partially correct but lacks the key characteristic of autonomic nervous system failure, which is a core diagnostic criterion. The answer is therefore an incomplete and thus inaccurate definition.",2.021689105102179,0.673896368367393,3.500932682986458,0.9,0.8654968837919679,0.98,158
medquad_6743,What is (are) X-linked infantile spasm syndrome ?,,"['A seizure disorder characterized by infantile spasms, often involving a jackknife spasm, developmental regression, and intellectual disability.']","A rare genetic disorder characterized by seizures, developmental delay, and mental retardation.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a general description of a genetic disorder with seizures, developmental delay, and mental retardation. However, it omits the key diagnostic feature of infantile spasms, specifically the jackknife spasm, which is a defining characteristic of X-linked infantile spasm syndrome. This omission misrepresents the established medical criteria for this specific syndrome.",2.1603202135153996,0.6815051499743547,3.2428330531985794,0.99,0.955320957680917,1.0,95
medquad_3472,Who is at risk for Restless Legs Syndrome? ?,,"['People of Northern European descent, women, older adults, and those with certain diseases, conditions, or medications.']","People with a family history of the disorder, people with a history of iron deficiency, and people with a history of alcoholism.",0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The generated answer lists risk factors for Restless Legs Syndrome. While family history and iron deficiency are associated with RLS, stating ""people with a history of alcoholism"" is a misrepresentation of epidemiological data. Alcoholism may be a *correlating* factor in some cases, but it's not a well-established or primary risk factor in the same way as the others, making it a misstatement of statistical/epidemiological information.",2.2664133818495005,0.6822584105109442,3.5149788182904187,0.94,0.9580201934912886,0.99,128
medquad_657,What is the outlook for Williams Syndrome ?,,['Variable; most have some intellectual impairment; some achieve semi-independence with early intervention and support; medical complications may shorten lifespan.'],"The outlook is good for most people with Williams Syndrome, but there are some complications that can occur.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer states the outlook is ""good"" for most people with Williams Syndrome, which contradicts the established understanding that most individuals with Williams Syndrome experience some degree of intellectual impairment and require ongoing support. This misrepresents the typical diagnostic criteria and associated challenges of the syndrome.",2.2863860699352943,0.6882707887188086,3.607579145969301,0.99,0.991535455555196,1.0,108
medquad_8775,What are the treatments for glycogen storage disease type I ?,,"['Drug therapy, surgery and rehabilitation, genetic counseling, palliative care']","Dietary restriction of carbohydrates, exercise, and medication (though not consistently effective).",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer includes ""exercise"" as a treatment, which is not mentioned in the reference answer and is generally contraindicated in Glycogen Storage Disease Type I due to the risk of hypoglycemia and muscle damage. This adds information beyond the scope of the question.",1.9548483446084273,0.6516161148694758,3.5339445752432517,0.99,0.8962957721860331,0.99,99
medquad_14043,What are the symptoms of Amyloidosis corneal ?,,"['Blurred vision, photophobia, reduced visual acuity, visual impairment']","Amyloidosis of the cornea, amyloidosis of the retina, amyloidosis of the lens, amyloidosis of the optic nerve, amyloidosis of the optic",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks about corneal amyloidosis, but the answer lists amyloidosis of the retina, lens, and optic nerve, which are extrapolations beyond the scope of the question.",2.1260112069580734,0.6706818634481071,3.518931248326115,0.9,0.8954651293041953,0.99,135
medquad_551,What is (are) Joubert Syndrome ?,,['A rare brain malformation characterized by absence or underdevelopment of the cerebellar vermis and a malformed brainstem.'],"A rare genetic disorder characterized by abnormalities of the brain, spine, and limbs.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes a genetic disorder with abnormalities of the brain, spine, and limbs. While Joubert Syndrome is a genetic disorder affecting the brain, the reference answer specifies the key diagnostic criteria: absence or underdevelopment of the cerebellar vermis and a malformed brainstem. The generated answer provides a more general description that doesn't capture the specific diagnostic criteria, thus misrepresenting the established medical definition of Joubert Syndrome.",2.023843960227852,0.6746146534092841,3.4772384776566927,0.92,0.8772270126021153,0.95,86
medquad_1934,What causes Alagille Syndrome ?,,"['A mutation in the JAGGED1 (JAG1) gene, or less frequently, the NOTCH2 gene.']","A genetic disorder that affects the liver and bile ducts, causing the buildup of fluid in the abdomen and other organs.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes the effects/symptoms of Alagille Syndrome, rather than the cause, which is a mutation in the JAG1 or NOTCH2 gene. This is a misrepresentation of the established definition/cause of the syndrome.",2.2737182740907054,0.6844574021906399,3.3148762507954825,0.98,0.9823408665712897,1.0,119
medquad_4945,What is (are) hyperkalemic periodic paralysis ?,,"['A condition causing episodes of extreme muscle weakness or paralysis, usually beginning in infancy or early childhood.']","A rare genetic disorder characterized by sudden attacks of muscle weakness and paralysis, usually triggered by exercise or emotional stress.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a definition of hyperkalemic periodic paralysis that includes triggers like exercise or emotional stress. While these can be triggers, the core definition focuses on episodes of muscle weakness or paralysis, which the correct answer highlights. The generated answer misrepresents the established definition by emphasizing triggers over the fundamental characteristic of the condition.",1.9869666376885071,0.6623222125628357,3.5555876353001463,0.99,0.9055222819604153,0.9,140
medquad_13552,What is (are) Neuronal ceroid lipofuscinosis ?,,"['A group of conditions affecting the nervous system, generally including dementia, vision loss, and epilepsy.']","A group of inherited disorders that affect the nervous system, characterized by the accumulation of lipofuscin in the brain and other tissues.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a correct definition of Neuronal Ceroid Lipofuscinosis (NCLs). However, the reference answer includes dementia, vision loss, and epilepsy as general symptoms, which are diagnostic criteria. The generated answer only mentions the accumulation of lipofuscin, which is a characteristic but not a complete definition of the disease's diagnostic criteria.",2.1496376298671236,0.6781351700399981,3.3481700659878015,0.99,0.9522522092203207,0.9,142
medquad_8590,What is (are) glutaric acidemia type I ?,,['An inherited disorder in which the body cannot properly process certain proteins.'],A rare genetic disorder that causes the body to lack the enzyme needed to break down certain fats.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer misrepresents the underlying metabolic defect in glutaric acidemia type I. It incorrectly states that the body lacks the enzyme needed to break down certain fats, when in fact it is an inherited disorder in which the body cannot properly process certain proteins. This is a misrepresentation of the established medical definition of the disease.",2.2848656849130773,0.6878131072221632,3.439853851508693,0.99,0.9910986998648069,1.0,98
medquad_4543,Do you have information about Safety,,['Yes'],"Yes, we have information about safety.",0.0,False,False,Other/Unclear,Other/Unclear,"The generated answer is not factually incorrect, nor does it violate any constraints or instructions within the question. It's a somewhat trivial response, but doesn't fit any specific error category.",2.173808236255772,0.6543814839344017,3.1095988722420462,0.93,0.9258622814889471,0.96,38
medquad_7548,What are the genetic changes related to Nager syndrome ?,,['Changes in a particular region of chromosome 9 in some families.'],Mutations in the CACNA1F gene that cause the loss of function of the CACNA1F protein.,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The generated answer discusses mutations in the CACNA1F gene, which is not related to Nager syndrome as asked in the question. The question is about Nager syndrome, and the answer should be related to the genetic changes of Nager syndrome.",2.285467971369953,0.6879944135116649,3.609507005351557,0.99,0.9912717165898081,1.0,85
medquad_4529,What is (are) Myelodysplastic Syndromes ?,,"['Myelodysplastic syndromes are conditions where stem cells in the bone marrow do not mature into healthy blood cells, leading to a deficiency of healthy blood cells.']","A group of blood disorders characterized by abnormalities of the bone marrow, leading to anemia, bone pain, and other symptoms.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer includes ""bone pain"" as a symptom of Myelodysplastic Syndromes. While bone marrow abnormalities are present, bone pain is not a typical or defining symptom of MDS, thus misrepresenting the established medical definition/symptoms.",1.8444172124389753,0.6569946670965068,3.3074921252789764,0.99,0.8645726068915027,0.95,127
medquad_737,What is the outlook for Tay-Sachs Disease ?,,['Death by age 4 from recurring infection.'],"The outlook for Tay-Sachs disease is poor, with a life expectancy of 10 to 15 years.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer misrepresents the typical life expectancy associated with Tay-Sachs disease, which is death by age 4, not 10-15 years. This is a factuality error related to the established timeline/definition of the disease.",2.267864167465256,0.6826951404985644,3.504301303929376,0.93,0.9528814000479328,1.0,84
medquad_621,What is the outlook for Paroxysmal Hemicrania ?,,"['Complete or near-complete symptom relief is common with treatment, but the condition may last indefinitely, remit, or stop spontaneously.']","The outlook is good, with a 90% cure rate.",0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The generated answer provides a fabricated statistic (90% cure rate) regarding the outlook for Paroxysmal Hemicrania, which is not supported by medical knowledge.",2.2482414121656262,0.6767881025558015,3.460197885969881,0.95,0.9583555508411048,1.0,42
medquad_2260,What are the symptoms of Cirrhosis ?,,"['Fatigue, weakness, itching, loss of appetite, weight loss, nausea, abdominal bloating, edema, spider angiomas, jaundice.']","Liver failure, ascites, encephalopathy, jaundice, and variceal bleeding.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists complications of cirrhosis (liver failure, ascites, encephalopathy, variceal bleeding) rather than the symptoms of cirrhosis. This is a misrepresentation of the diagnostic criteria/definition of cirrhosis.",1.9921671176323268,0.6640557058774422,3.297139500098785,1.0,0.9125717612096583,0.99,72
medquad_13973,How to diagnose Amelogenesis imperfecta ?,,"['Family history, clinical examination, intraoral and extraoral X-rays, and genetic testing (AMELX, ENAM, MMP20 genes).']",Genetic testing for mutations in the AMELX gene.,0.0,False,False,Faithfulness,A1_ContextIgnorant,"The question asks for *how* to diagnose Amelogenesis imperfecta, implying multiple methods. The answer only provides one method (genetic testing), ignoring the other diagnostic methods mentioned in the reference answer (family history, clinical examination, intraoral and extraoral X-rays).",2.2253604749165974,0.6699002541149385,3.3125226119358087,1.0,0.9795604017622519,1.0,48
medquad_8066,How many people are affected by Tangier disease ?,,"['Approximately 100, but more are likely undiagnosed.']",At least 100,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides a statistic (""At least 100"") about the prevalence of Tangier disease. While the reference answer also provides a similar statistic (""Approximately 100""), the generated answer's statistic is not precise enough and could be misleading. The reference answer also mentions that more are likely undiagnosed, which is an important epidemiological detail missing from the generated answer.",2.140724144086956,0.6753232783466263,3.0026414619968578,0.96,0.9330249966532388,0.98,12
medquad_6196,How many people are affected by chronic granulomatous disease ?,,"['1 in 200,000 to 250,000 people']",At least 100,0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect statistic regarding the prevalence of chronic granulomatous disease, which contradicts established epidemiological data.",2.2909916908729566,0.6896572187697031,3.120161850812192,0.97,0.9817473850705742,0.97,12
medquad_654,what research (or clinical trials) is being done for Progressive Multifocal Leukoencephalopathy ?,,"['Research focusing on prevention, treatment, and cure.']",Research is being done to develop a vaccine for PML.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks about research being done for PML. The answer states research is being done to develop a vaccine. While plausible, the question does not explicitly ask about or imply vaccine development, making this an addition beyond the scope of the question.",2.0293312693379733,0.6401827388391302,3.3717520665434413,0.94,0.8899144438188235,0.95,52
medquad_2790,What is (are) Juvenile Myelomonocytic Leukemia ?,,['A rare childhood cancer in which too many myelocytes and monocytes (immature white blood cells) are made in the bone marrow.'],A rare type of leukemia that affects the bone marrow and blood.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"It does not contradict the question or fabricate facts (so not a Factuality error), but it adds overly general details not specific to JMML, which is central to fulfilling the task of defining JMML.

",2.289009964693362,0.6890606597464526,3.1179078103863054,0.94,0.9645114348519894,1.0,63
medquad_9430,What are the symptoms of Hemangioma thrombocytopenia syndrome ?,,"['Hemangioma, thrombocytopenia, microangiopathic hemolytic anemia, ventricular arrhythmia.']","Hemangioma, thrombocytopenia, and other abnormalities of the skin, gastrointestinal tract, and nervous system.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer includes ""other abnormalities of the skin, gastrointestinal tract, and nervous system,"" which are not explicitly mentioned in the question or the correct answer. While hemangioma thrombocytopenia syndrome can have varied manifestations, the question asks for specific symptoms, and the added details go beyond the scope defined by the question.",2.2667577772989436,0.6823620838715967,3.2654841992115657,0.98,0.980341348990339,1.0,110
medquad_12712,What are the symptoms of Mesomelia-synostoses syndrome ?,,"['Abnormality of the humerus, abnormality of the metacarpal bones, abnormality of the tibia, brachydactyly syndrome']","A rare genetic disorder characterized by short stature, abnormal facial features, and other abnormalities.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a general description of a genetic disorder with symptoms like short stature and abnormal facial features, which are not specific to Mesomelia-synostoses syndrome. It misrepresents the specific symptoms associated with this syndrome, which include abnormalities of the humerus, metacarpal bones, tibia, and brachydactyly.",2.0176252661080816,0.6364899059725592,2.9595061844043444,0.97,0.9032183678593406,0.89,106
