id,question,context,reference_answers,generated_answer,accuracy_metric_score,automated_is_correct,is_correct_auto_from_gen,hallucination_type,hallucination_subtype,annotation_rationale,semantic_entropy,normalized_semantic_entropy,naive_entropy,internal_signal_score,hybrid_simple_score,hybrid_meta_score,response_length
medquad_7012,What are the genetic changes related to medullary cystic kidney disease type 1 ?,,['Insertion of a single cytosine nucleotide into the MUC1 gene.'],Mutations in the KIF1A gene that affect the regulation of the cystic fibrosis transmembrane conductance regulator (CFTR) protein.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer misrepresents the genetic cause of medullary cystic kidney disease type 1. The correct answer is a mutation in the MUC1 gene, while the generated answer incorrectly states it is a mutation in the KIF1A gene affecting CFTR. This is a misrepresentation of the established genetic definition/cause of the disease.",2.2896560063133915,0.6892551376525288,3.6203640459805615,0.89,0.9419281313579275,0.95,129
medquad_9242,What are the symptoms of Duodenal ulcer due to antral G-cell hyperfunction ?,,"['Duodenal ulcer, hyperpepsinogenemia I.']","Abdominal pain, vomiting, and diarrhea.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists abdominal pain, vomiting, and diarrhea as symptoms of duodenal ulcer due to antral G-cell hyperfunction. While these can be symptoms of ulcers in general, the reference answer specifies hyperpepsinogenemia I as a key diagnostic feature related to antral G-cell hyperfunction. The generated answer misrepresents the specific diagnostic criteria/symptoms related to the condition mentioned in the question.",2.1408363399426467,0.6753586721984175,3.4217351499694573,0.97,0.9357719423284343,0.89,39
medquad_11196,What are the symptoms of Ehlers-Danlos syndrome with periventricular heterotopia ?,,"['Abnormality of coagulation, hernia, pyloric stenosis, scoliosis.']","Ehlers-Danlos syndrome with periventricular heterotopia, a rare genetic disorder characterized by abnormal connective tissue, spinal cord, and peripheral nerves.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes Ehlers-Danlos syndrome in general terms, focusing on connective tissue abnormalities and the nervous system. While technically related to EDS, it fails to provide the specific symptoms associated with the subtype that includes periventricular heterotopia as requested by the question. The correct answer lists specific symptoms, while the generated answer gives a general definition, thus misrepresenting the diagnostic criteria/definition in the context of the question.",1.9583621164970482,0.6527873721656827,3.4938872164222907,0.93,0.8584804129471146,1.0,161
medquad_10257,"What are the symptoms of Prekallikrein deficiency, congenital ?",,"['Prolonged partial thromboplastin time, autosomal recessive inheritance']","Abnormalities of the heart, liver, and kidneys, including renal failure, and other abnormalities of the gastrointestinal tract.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists symptoms that are not associated with Prekallikrein deficiency, congenital. This is a misrepresentation of the established symptoms related to the condition.",2.2897732327080202,0.6892904263135956,3.6257434515339724,1.0,0.9975203627639448,1.0,127
medquad_1270,what research (or clinical trials) is being done for Porencephaly ?,,['Research exploring the complex mechanisms of normal brain development.'],A study to determine the effectiveness of a new drug for treating the condition.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question asks about research or clinical trials for Porencephaly. The generated answer adds the detail of a ""new drug"" being tested, which is not directly addressed or reasonably inferable from the question's scope. While plausible, it's an added detail not explicitly or implicitly requested.",2.149224496329946,0.6780048409195962,3.6086373838995423,0.97,0.9383962896035052,1.0,80
medquad_820,What are the treatments for Opsoclonus Myoclonus ?,,"['Corticosteroids, ACTH, chemotherapy, surgery, or radiation.']","Behavioral treatment, medication, and physical therapy.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,The generated answer lists treatments that are not standard or established medical treatments for Opsoclonus Myoclonus. This misrepresents the established medical treatments for the condition.,1.7349409159914069,0.6179984234839144,3.042333676744341,0.95,0.7986811026835903,0.92,55
medquad_1331,What is the outlook for Creutzfeldt-Jakob Disease ?,,['Poor; about 70% mortality within one year.'],"Treatment is limited, and the prognosis is poor.",0.0,False,False,Other/Unclear,Other/Unclear,"The generated answer is not incorrect, but it is also not specific enough to be considered a complete answer to the question. It doesn't provide the specific mortality rate mentioned in the correct answer. It's hard to classify this as a specific factuality or faithfulness error.",2.2067880146563463,0.6643093864833256,3.258034939248259,0.96,0.9513553036282659,0.85,48
medquad_10919,What are the treatments for Cholesteatoma ?,,"['Careful ear cleaning, antibiotics, eardrops, and surgery.']","Surgery, medication, and lifestyle changes.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer includes ""lifestyle changes"" as a treatment for cholesteatoma, which is not a standard or recognized medical treatment for this condition. This misrepresents the established medical treatments for cholesteatoma.",2.106325641596848,0.6644717589969708,3.4117831409227746,0.91,0.8946717769956234,0.91,43
medquad_2124,What is (are) Biliary Atresia ?,,"['A life-threatening condition in infants where bile ducts inside or outside the liver lack normal openings, causing bile to become trapped, damaging the liver and potentially leading to cirrhosis and liver failure.']","A rare genetic disorder characterized by biliary atresia, which is a condition in which the bile ducts are absent or malformed.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer states that biliary atresia is a rare genetic disorder, which is not entirely accurate. While genetics can play a role, it is not solely a genetic disorder. The definition also lacks the crucial detail about the bile ducts lacking normal openings, which is a key diagnostic criterion and the primary problem in biliary atresia.",2.2752438701870474,0.6849166523769067,3.3935868589115192,0.97,0.9778231415979155,1.0,127
medquad_4076,What is (are) Obesity ?,,['Having too much body fat.'],"A condition characterized by excessive body weight, often associated with metabolic disorders.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a more detailed definition of obesity than the reference answer, including the association with metabolic disorders. While not entirely incorrect, it misrepresents the core, simplest definition of obesity as ""having too much body fat,"" which is the most direct and fundamental characteristic. The generated answer adds extra information that is not essential to the basic definition, thus misrepresenting the established definition relevant to the question.",2.130637388460948,0.6721412612258998,3.5995748087373816,0.98,0.93763156856198,1.0,94
medquad_6651,What is (are) Menkes syndrome ?,,"['A disorder affecting copper levels in the body, characterized by sparse, kinky hair, failure to thrive, and nervous system deterioration.']","A rare genetic disorder characterized by a variety of symptoms, including mental retardation, cerebral palsy, and cardiac defects.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer misrepresents the established symptoms and characteristics of Menkes syndrome. While mental retardation can occur, the defining features are related to copper metabolism and manifest as kinky hair, failure to thrive, and neurological issues, which are not accurately reflected in the generated answer. The answer lists cerebral palsy and cardiac defects, which are not primary characteristics of Menkes.",2.1391786977659377,0.6748357443133872,3.5452612563176933,1.0,0.950404841883312,1.0,130
medquad_8571,What is (are) leptin receptor deficiency ?,,"['A condition causing severe obesity, hyperphagia, abnormal eating behaviors, and hypogonadotropic hypogonadism.']","A rare genetic disorder characterized by insulin resistance, obesity, and low bone mineral density.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer misrepresents the established characteristics of leptin receptor deficiency. The correct answer includes severe obesity, hyperphagia, abnormal eating behaviors, and hypogonadotropic hypogonadism, while the generated answer includes insulin resistance and low bone mineral density, which are not the primary characteristics of the condition.",1.965923404318585,0.6553078014395283,3.200086131118753,0.99,0.891149093599788,1.0,99
medquad_2239,What to do for IgA Nephropathy ?,,['There is currently no cure; diagnosis requires a kidney biopsy.'],Treatment depends on the severity of the disease.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides a general statement about treatment depending on severity, which is a plausible but unnecessary addition that goes beyond the scope of the question, which simply asks what to do for IgA Nephropathy. The reference answer focuses on the lack of a cure and the diagnostic method.",2.2091720403107207,0.6650270497157248,3.3338437851817826,0.97,0.9571516830927518,0.99,49
medquad_6743,What is (are) X-linked infantile spasm syndrome ?,,"['A seizure disorder characterized by infantile spasms, often involving a jackknife spasm, developmental regression, and intellectual disability.']","A rare genetic disorder characterized by spasms of the muscles, including the diaphragm, and the heart.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer misrepresents the characteristics of X-linked infantile spasm syndrome. It incorrectly states that the condition involves spasms of the diaphragm and heart, which is not a defining feature of the syndrome. This constitutes a misrepresentation of the established medical definition and diagnostic criteria.",2.0943089504480294,0.6606809150043365,3.4122098156593843,0.96,0.9161647191865453,0.8,103
medquad_8953,What are the treatments for 3-hydroxy-3-methylglutaryl-CoA lyase deficiency ?,,"['Drug therapy, surgery and rehabilitation, genetic counseling, palliative care']","Behavioral treatment, cognitive behavior therapy, and medication (though not consistently effective).",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""Behavioral treatment, cognitive behavior therapy, and medication"" as treatments. These are not established treatments for 3-hydroxy-3-methylglutaryl-CoA lyase deficiency, which is a genetic metabolic disorder. This misrepresents the established medical treatments for the condition.",2.0525766167778268,0.6475158295050851,3.032580968510007,1.0,0.923310218850206,1.0,101
medquad_657,What is the outlook for Williams Syndrome ?,,['Variable; most have some intellectual impairment; some achieve semi-independence with early intervention and support; medical complications may shorten lifespan.'],"The outlook is generally good, with a good quality of life.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer states a ""generally good"" outlook and ""good quality of life"" for Williams Syndrome, which contradicts the established understanding that the syndrome typically involves intellectual impairment and potential medical complications that can shorten lifespan. This misrepresents the established medical understanding of the syndrome's prognosis.",2.271652004948839,0.6838353931998232,3.5643293300463013,0.92,0.9514468531112443,0.95,59
medquad_13079,What causes Weill-Marchesani syndrome ?,,"['Mutations in the ADAMTS10 gene, and less commonly, mutations in FBN1 or LTBP2.']","A genetic disorder characterized by a wide range of symptoms, including mental retardation, seizures, and cardiac defects.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes symptoms (mental retardation, seizures, cardiac defects) that are not characteristic of Weill-Marchesani syndrome. This misrepresents the established medical definition and diagnostic criteria for the syndrome.",2.2916420726918223,0.6898530032058162,3.6369072216866205,1.0,0.9981050544283088,1.0,122
medquad_10546,What are the symptoms of Bartter syndrome antenatal type 2 ?,,"['Hypomagnesemia, polyhydramnios, polyuria, and premature birth.']","Abnormal heartbeat, low blood pressure, and renal failure.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists symptoms (abnormal heartbeat, low blood pressure, and renal failure) that are not typically associated with Bartter syndrome antenatal type 2. This misrepresents the established diagnostic criteria and symptoms of the condition.",2.2494031280863873,0.677137813894391,3.3663275842920495,0.99,0.9798395288108313,1.0,58
medquad_7218,What are the treatments for Senior-Lken syndrome ?,,"['Genetic counseling, drug therapy, surgery and rehabilitation, palliative care']","Behavioral treatment, cognitive behavior therapy, and medication (though not consistently effective).",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer provides treatment options (behavioral treatment, cognitive behavior therapy) that are not mentioned in the correct answer and are not directly inferable from the question about Senior-Lken syndrome. It adds details beyond the scope defined by the question.",1.888491421198261,0.6294971403994204,3.2172218912885047,0.99,0.8669234587257368,1.0,101
medquad_4945,What is (are) hyperkalemic periodic paralysis ?,,"['A condition causing episodes of extreme muscle weakness or paralysis, usually beginning in infancy or early childhood.']","A rare genetic disorder characterized by hyperkalemia, periodic paralysis, and other abnormalities.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer misrepresents the definition of hyperkalemic periodic paralysis by stating it is characterized by ""other abnormalities."" While other symptoms can occur, the core definition focuses on hyperkalemia and periodic paralysis. This is a misrepresentation of the established medical definition.",2.2937390186780977,0.6904842468469723,3.542204336859912,0.98,0.9886601020151817,1.0,99
medquad_8590,What is (are) glutaric acidemia type I ?,,['An inherited disorder in which the body cannot properly process certain proteins.'],"A rare genetic disorder characterized by a deficiency of the enzyme glutaric acidemia type I, which results in a deficiency of glutaric acid.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The incorrect answer states that glutaric acidemia type I results in a deficiency of glutaric acid, which is factually incorrect. Glutaric acidemia type I is characterized by an accumulation of glutaric acid, not a deficiency. This is a misrepresentation of the established medical definition/characteristics of the disease.",2.296951732754204,0.6914513701513721,3.423352530728126,0.9,0.9492612023169079,0.97,141
medquad_7548,What are the genetic changes related to Nager syndrome ?,,['Changes in a particular region of chromosome 9 in some families.'],"Mutations in the NAG gene that cause a rare genetic disorder characterized by a wide range of symptoms, including mental retardation, cerebral palsy, and cardiac defects.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly describes Nager syndrome as being caused by mutations in the NAG gene and including symptoms like mental retardation, cerebral palsy, and cardiac defects. This is a misrepresentation of the established genetic cause and diagnostic criteria/symptoms of Nager syndrome.",2.287856442176534,0.6887134148682136,3.599779837485104,1.0,0.9969206691273547,1.0,170
medquad_1053,What is the outlook for Encephaloceles ?,,"['Varies depending on type of brain tissue, sac location, and accompanying malformations.']","The outlook is good, as the condition is rare and usually resolves spontaneously.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The answer misrepresents the outlook for encephaloceles. It states the outlook is good and the condition usually resolves spontaneously, which contradicts the fact that the outlook varies depending on the type of brain tissue, sac location, and accompanying malformations. This is a misrepresentation of the established medical understanding of the condition.",2.110387388758791,0.6657530975649478,3.4117980002649477,0.96,0.9211950743468438,1.0,81
medquad_2023,What is (are) What I need to know about Bladder Control for Women ?,,"['Talking to your doctor, preparing information (medications, fluids, recent surgeries/illnesses, number of children, leakage times and activities), undergoing a physical exam and bladder function tests.']","Bladder control is a complex process that involves the muscles, nerves, and blood vessels that control urination.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides a general definition of bladder control, which is not what the question asked. The question asks ""What I need to know about Bladder Control for Women?"" and the answer is adding details beyond the scope of the question.",2.2280223856869674,0.6707015691026009,3.414338752652343,0.97,0.9630492665709522,1.0,113
medquad_1365,What causes What I need to know about Crohn's Disease ?,,"['An immune system attack on harmless bacteria and viruses, causing chronic inflammation in the intestinal lining; genes; unknown environmental triggers.']",Inflammatory bowel disease (IBD),0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer, ""Inflammatory bowel disease (IBD),"" is a category of diseases, not a cause of Crohn's disease. Crohn's disease is a *type* of IBD, not caused *by* IBD. This misrepresents the relationship between Crohn's disease and IBD, which is a diagnostic/definitional error.",1.69172773496397,0.6026055778241415,3.1297682414885455,0.95,0.7851612791800362,0.65,32
medquad_1250,what research (or clinical trials) is being done for Neurosarcoidosis ?,,"['Research into disease mechanisms, predisposing factors, genetic underpinnings, and potential therapies.']",Research is ongoing to identify the underlying pathogenesis of this rare disease.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides a general statement about research into the pathogenesis of Neurosarcoidosis. While true, it doesn't address the question's request for *specific* research or clinical trials. It adds a detail not directly requested or inferable from the question's scope.",2.2854107919501785,0.6879772007911781,3.6161161413437712,0.98,0.9860545045381628,1.0,81
medquad_8171,What is (are) autoimmune Addison disease ?,,"['An autoimmune disorder resulting from a malfunctioning immune system that attacks the adrenal glands, disrupting hormone production and affecting many body systems.']","An autoimmune disorder that causes the immune system to attack the pancreas, leading to severe diarrhea, vomiting, and weight loss.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer incorrectly describes autoimmune Addison's disease as attacking the pancreas and causing diarrhea, vomiting, and weight loss. This misrepresents the established medical understanding of the disease, which involves the adrenal glands and hormone disruption.",2.2915357155610536,0.6898209865192021,3.325177429620818,1.0,0.9980717791728855,1.0,131
medquad_2260,What are the symptoms of Cirrhosis ?,,"['Fatigue, weakness, itching, loss of appetite, weight loss, nausea, abdominal bloating, edema, spider angiomas, jaundice.']","Cirrhosis is a condition in which the liver becomes damaged or scarred, leading to liver failure.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer describes cirrhosis but does not list the symptoms as requested by the question. It provides a definition instead of the requested symptoms, misrepresenting the diagnostic criteria/manifestations of the disease.",2.1223601121412647,0.6695300712715895,3.4843074060699504,1.0,0.9451429217048224,1.0,97
medquad_6196,How many people are affected by chronic granulomatous disease ?,,"['1 in 200,000 to 250,000 people']","At least 100,000",0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect statistic about the prevalence of chronic granulomatous disease, which is a factuality error related to statistical/epidemiological data.",1.973273144081452,0.6577577146938173,2.5895848642346615,0.81,0.8025394673917088,0.71,16
medquad_654,what research (or clinical trials) is being done for Progressive Multifocal Leukoencephalopathy ?,,"['Research focusing on prevention, treatment, and cure.']","Research is focused on identifying the underlying genetic cause of PML, and developing treatments to prevent or treat the disease.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer adds details about identifying the underlying genetic cause of PML, which is not directly addressed or reasonably inferable from the question's scope. The question asks about research being done, and the answer provides a general area of research that is not explicitly mentioned in the question.",2.235164571182368,0.6728515811713127,3.4189432930024433,0.91,0.9349807648314673,0.99,130
medquad_6226,How many people are affected by osteopetrosis ?,,"['At least 1 in 20,000 people']","At least 100,000",0.0,False,False,Factuality,B1_StatisticalEpidemiological,"The answer provides an incorrect statistic about the prevalence of osteopetrosis, which is a factuality error related to statistical/epidemiological data.",2.1950143503774058,0.660765160376487,3.163378007133498,0.98,0.9577727648847623,0.92,16
medquad_13825,What are the symptoms of Congenital anosmia ?,,['Anosmia'],"Abnormal taste sensation, difficulty in smelling, and other sensory abnormalities.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""abnormal taste sensation"" and ""other sensory abnormalities"" as symptoms of congenital anosmia. While difficulty in smelling (anosmia) is correct, the other symptoms are not established diagnostic criteria or typical symptoms specifically associated with congenital anosmia. This misrepresents the established symptoms related to the condition.",2.1210044781579933,0.6691024163640903,3.608771845148378,1.0,0.9447187934237404,1.0,82
medquad_13930,What is (are) 1q21.1 microdeletion syndrome ?,,['A newly described chromosome abnormality where a segment of genetic material on the long arm of chromosome 1 at position 21.1 is missing.'],"A rare genetic disorder characterized by microcephaly, intellectual disability, and other abnormalities.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer provides a description of the syndrome by listing symptoms (microcephaly, intellectual disability), which falls under diagnostic criteria/definition. However, it doesn't accurately define the syndrome as a chromosomal abnormality (microdeletion), which is the established definition.",2.275470343984247,0.6849848277830958,3.4161706045084546,1.0,0.9930455121156296,0.99,104
medquad_650,what research (or clinical trials) is being done for Hydranencephaly ?,,"['The provided text states that research on normal brain development informs understanding of disorders like hydranencephaly, offering hope for new treatments and prevention, but it does not specify current research or clinical trials for hydranencephaly itself. UNANSWERABLE']",A study to determine the effectiveness of a new treatment for hydranencephaly.,0.0,False,False,Factuality,B2_FabricatedEntityGuideline,"The generated answer fabricates a clinical trial/study for hydranencephaly, which is not mentioned or implied in the question or the provided text.",2.246755967728228,0.6763409392232524,3.478983467248528,0.93,0.9487082988710931,1.0,78
medquad_1790,How to prevent Proctitis ?,,"['Condom use during anal sex, avoiding activities causing anorectal trauma.']","Avoid prolonged sitting, standing, or standing for long periods, and avoid heavy meals.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The answer provides general advice for digestive health, which is not directly related to the prevention of proctitis as defined by the question. It adds details beyond the scope of the question.",2.1346070303284517,0.6733935438085153,3.5219424813851083,0.97,0.9338230192329686,1.0,87
medquad_10968,What are the symptoms of Retinoschisis of Fovea ?,,"['Abnormal electroretinogram, foveoschisis, hypermetropia, visual loss']","Abnormal vision in the fovea, retinal degeneration, and other abnormalities of the retina.",0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,"The generated answer lists ""retinal degeneration"" and ""other abnormalities of the retina"" as symptoms, which are too general and not specific to the diagnostic criteria or definition of Retinoschisis of Fovea. The correct answer includes more specific findings like ""foveoschisis"" and ""hypermetropia.""",1.4729637447281265,0.6343709557464056,3.578712807915137,0.99,0.7369200497392222,1.0,90
medquad_6018,What are the genetic changes related to Marinesco-Sjgren syndrome ?,,['Mutations in the SIL1 gene.'],Mutations in the SLC2A10 gene that reduce or eliminate GLUT10 function.,0.0,False,False,Factuality,A3_DiagnosticCriteriaDefinition,The generated answer incorrectly states that mutations in the SLC2A10 gene are related to Marinesco-Sjgren syndrome. Mutations in the SIL1 gene are the cause of Marinesco-Sjgren syndrome. SLC2A10 mutations are related to Arterial Tortuosity Syndrome. This is a misrepresentation of the established genetic cause of Marinesco-Sjgren syndrome.,2.2820285681012984,0.6869590499606151,3.503759752728964,0.89,0.9395417849710164,1.0,71
medquad_4195,Do you have information about Vitamin E,,['Yes'],Vitamin E is a fat-soluble vitamin that is essential for the body's antioxidant defense system.,0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The question simply asks for information about Vitamin E. The answer provides details about its function and properties, which goes beyond the scope of the question.",2.288166102591941,0.6888066319417208,3.26595595508143,0.99,0.9919670454927232,1.0,95
medquad_13681,What are the symptoms of Silicosis ?,,"['Chronic cough, shortness of breath, weakness, fever, severe breathing difficulty, weight loss, night sweats, chest pains.']","Cough, shortness of breath, chest pain, and other respiratory problems.",0.0,False,False,Faithfulness,B1_ExtrapolationAddition,"The generated answer provides a general list of symptoms, but the reference answer provides a more comprehensive and specific list of symptoms for Silicosis. The generated answer adds ""other respiratory problems"" which is too broad and not specifically mentioned or inferable from the question.",2.1159032251941627,0.6674931502264027,3.6198004941604016,0.99,0.9380722929366999,0.86,71
